"9008221","Laneview","22504,Virginia,United States","21178","US","Postal Code","Active"
"9008222","Locust Grove","22508,Virginia,United States","21178","US","Postal Code","Active"
"9008223","Loretto","22509,Virginia,United States","21178","US","Postal Code","Active"
"9008224","Lottsburg","22511,Virginia,United States","21178","US","Postal Code","Active"
"9008225","Milford","22514,Virginia,United States","21178","US","Postal Code","Active"
"9008227","Montross","22520,Virginia,United States","21178","US","Postal Code","Active"
"9008228","Oldhams","22529,Virginia,United States","21178","US","Postal Code","Active"
"9008229","Partlow","22534,Virginia,United States","21178","US","Postal Code","Active"
"9008230","Port Royal","22535,Virginia,United States","21178","US","Postal Code","Active"
"9008231","Rappahannock Academy","22538,Virginia,United States","21178","US","Postal Code","Active"
"9008232","Reedville","22539,Virginia,United States","21178","US","Postal Code","Active"
"9008234","Ruther Glen","22546,Virginia,United States","21178","US","Postal Code","Active"
"9008235","Sharps","22548,Virginia,United States","21178","US","Postal Code","Active"
