"crit","zip"
"9028452","79105"
"9028453","79106"
"9028454","79107"
"9028455","79108"
"9028456","79109"
"9028457","79110"
"9028458","79111"
"9028459","79116"
"9028460","79118"
"9028461","79119"
"9028462","79120"
"9028463","79121"
"9028464","79124"
"9028465","79201"
"9028466","79220"
"9028467","79223"
"9028468","79225"
"9028469","79226"
"9028470","79227"
"9028471","79229"
"9028472","79230"
"9028473","79231"
"9028474","79233"
"9028475","79234"
"9028476","79235"
"9028477","79236"
"9028478","79237"
"9028479","79239"
"9028480","79241"
"9028481","79243"
"9028482","79244"
"9028483","79245"
"9028484","79248"
"9028485","79250"
"9028486","79251"
"9028487","79252"
"9028488","79255"
"9028489","79256"
"9028490","79257"
"9028491","79258"
"9028492","79259"
"9028493","79261"
"9028494","79311"
"9028495","79312"
"9028496","79313"
"9028497","79314"
"9028498","79316"
"9028499","79320"
"9028500","79322"
"9028501","79323"
"9028502","79324"
"9028503","79325"
"9028504","79326"
"9028505","79329"
"9028506","79330"
"9028507","79331"
"9028508","79336"
"9028509","79339"
"9028510","79342"
"9028511","79343"
"9028512","79344"
"9028513","79345"
"9028514","79346"
"9028515","79347"
"9028517","79351"
"9028518","79353"
"9028519","79355"
"9028520","79356"
"9028521","79357"
"9028522","79358"
"9028523","79359"
"9028524","79360"
"9028525","79363"
"9028526","79364"
"9028527","79366"
"9028528","79369"
"9028529","79370"
"9028530","79371"
"9028531","79372"
"9028532","79373"
"9028533","79376"
"9028534","79377"
"9028535","79378"
"9028536","79379"
"9028537","79381"
"9028538","79382"
"9028539","79383"
"9028540","79401"
"9028541","79403"
"9028542","79404"
"9028543","79407"
"9028544","79408"
"9028545","79409"
"9028546","79410"
"9028547","79411"
"9028548","79412"
"9028549","79413"
"9028550","79414"
"9028551","79415"
"9028552","79416"
"9028553","79423"
"9028554","79424"
"9028555","79430"
"9028556","79501"
"9028557","79502"
"9028558","79503"
"9028559","79504"
"9028560","79505"
"9028561","79506"
"9028562","79508"
"9028563","79510"
"9028564","79511"
"9028565","79512"
"9028566","79517"
"9028567","79518"
"9028568","79519"
"9028569","79520"
"9028570","79521"
"9028571","79525"
"9028572","79526"
"9028573","79527"
"9028574","79528"
"9028575","79529"
"9028576","79530"
"9028577","79532"
"9028578","79533"
"9028579","79534"
"9028580","79535"
"9028581","79536"
"9028582","79537"
"9028583","79538"
"9028584","79539"
"9028585","79540"
"9028586","79541"
"9028587","79543"
"9028588","79544"
"9028589","79545"
"9028590","79546"
"9028591","79547"
"9028592","79548"
"9028593","79549"
"9028594","79553"
"9028595","79556"
"9028596","79560"
"9028597","79561"
"9028598","79562"
"9028599","79563"
"9028600","79565"
"9028601","79566"
"9028602","79567"
"9028603","79601"
"9028604","79602"
"9028605","79603"
"9028606","79605"
"9028607","79606"
"9028608","79607"
"9028609","79697"
"9028610","79699"
"9028611","79701"
"9028612","79703"
"9028613","79705"
"9028614","79706"
"9028615","79707"
"9028617","79713"
"9028618","79714"
"9028619","79718"
"9028620","79719"
"9028621","79720"
"9028622","79730"
"9028623","79731"
"9028625","79734"
"9028626","79735"
"9028627","79738"
"9028628","79739"
"9028629","79740"
"9028630","79741"
"9028631","79742"
"9028632","79743"
"9028633","79744"
"9028634","79745"
"9028635","79748"
"9028636","79749"
"9028637","79752"
"9028638","79754"
"9028639","79755"
"9028640","79756"
"9028641","79758"
"9028642","79759"
"9028643","79761"
"9028644","79762"
"9028645","79763"
"9028646","79764"
"9028647","79765"
"9028648","79766"
"9028649","79772"
"9028650","79776"
"9028651","79777"
"9028652","79778"
"9028653","79780"
"9028654","79781"
"9028655","79782"
"9028656","79783"
"9028657","79785"
"9028658","79788"
"9028659","79789"
"9028660","79821"
"9028661","79830"
"9028662","79831"
"9028663","79832"
"9028664","79834"
"9028665","79835"
"9028666","79836"
"9028667","79837"
"9028668","79838"
"9028669","79839"
"9028670","79842"
"9028671","79843"
"9028672","79845"
"9028673","79846"
"9028674","79847"
"9028675","79848"
"9028676","79849"
"9028677","79851"
"9028678","79852"
"9028679","79853"
"9028680","79854"
"9028681","79855"
"9028682","79901"
"9028683","79902"
"9028684","79903"
"9028685","79904"
"9028686","79905"
"9028687","79906"
"9028688","79907"
"9028689","79908"
"9028690","79910"
"9028691","79911"
"9028692","79912"
"9028693","79915"
"9028694","79918"
"9028695","79920"
"9028696","79922"
"9028697","79924"
"9028698","79925"
"9028699","79927"
"9028700","79928"
"9028701","79930"
"9028702","79932"
"9028703","79934"
"9028704","79935"
"9028705","79936"
"9028706","79938"
"9028707","80002"
"9028708","80003"
"9028709","80004"
"9028710","80005"
"9028711","80007"
"9028712","80010"
"9028713","80011"
"9028714","80012"
"9028715","80013"
"9028716","80014"
"9028717","80015"
"9028718","80016"
"9028719","80017"
"9028720","80018"
"9028721","80019"
"9028722","80020"
"9028723","80021"
"9028724","80022"
"9028725","80023"
"9028726","80025"
"9028727","80026"
"9028728","80027"
"9028729","80030"
"9028730","80031"
"9028731","80033"
"9028732","80045"
"9028733","80101"
"9028734","80102"
"9028735","80103"
"9028736","80104"
"9028737","80105"
"9028738","80106"
"9028739","80107"
"9028740","80108"
"9028741","80109"
"9028742","80110"
"9028743","80111"
"9028744","80112"
"9028745","80113"
"9028746","80116"
"9028747","80117"
"9028748","80118"
"9028749","80120"
"9028750","80121"
"9028751","80122"
"9028752","80123"
"9028753","80124"
"9028754","80125"
"9028755","80126"
"9028756","80127"
"9028757","80128"
"9028758","80129"
"9028759","80130"
"9028760","80131"
"9028761","80132"
"9028762","80133"
"9028763","80134"
"9028764","80135"
"9028765","80136"
"9028766","80137"
"9028767","80138"
"9028768","80202"
"9028769","80203"
"9028770","80204"
"9028771","80205"
"9028772","80206"
"9028773","80207"
"9028774","80208"
"9028775","80209"
"9028776","80210"
"9028777","80211"
"9028778","80212"
"9028779","80214"
"9028780","80215"
"9028781","80216"
"9028782","80218"
"9028783","80219"
"9028784","80220"
"9028785","80221"
"9028786","80222"
"9028787","80223"
"9028788","80224"
"9028789","80226"
"9028790","80227"
"9028791","80228"
"9028792","80229"
"9028793","80230"
"9028794","80231"
"9028795","80232"
"9028796","80233"
"9028797","80234"
"9028798","80235"
"9028799","80236"
"9028800","80237"
"9028801","80238"
"9028802","80239"
"9028803","80241"
"9028804","80246"
"9028805","80247"
"9028806","80249"
"9028807","80257"
"9028808","80260"
"9028809","80264"
"9028810","80265"
"9028811","80266"
"9028812","80290"
"9028813","80293"
"9028814","80294"
"9028816","80299"
"9028817","80301"
"9028818","80302"
"9028819","80303"
"9028820","80304"
"9028821","80305"
"9028823","80329"
"9028824","80401"
"9028825","80403"
"9028826","80420"
"9028827","80421"
"9028828","80422"
"9028829","80423"
"9028830","80424"
"9028831","80425"
"9028832","80426"
"9028833","80427"
"9028834","80428"
"9028835","80430"
"9028836","80433"
"9028837","80434"
"9028838","80435"
"9028839","80436"
"9028840","80438"
"9028841","80439"
"9028842","80440"
"9028843","80442"
"9028844","80443"
"9028845","80444"
"9028846","80446"
"9028847","80447"
"9028848","80448"
"9028849","80449"
"9028850","80451"
"9028851","80452"
"9028852","80453"
"9028853","80454"
"9028854","80455"
"9028855","80456"
"9028856","80457"
"9028857","80459"
"9028858","80461"
"9028859","80463"
"9028860","80465"
"9028861","80466"
"9028862","80467"
"9028863","80468"
"9028864","80469"
"9028865","80470"
"9028866","80471"
"9028867","80473"
"9028868","80474"
"9028869","80476"
"9028871","80478"
"9028872","80480"
"9028873","80481"
"9028874","80482"
"9028875","80483"
"9028876","80487"
"9028878","80497"
"9028879","80498"
"9028880","80501"
"9028882","80503"
"9028883","80504"
"9028884","80510"
"9028885","80511"
"9028886","80512"
"9028887","80513"
"9028888","80514"
"9028889","80515"
"9028890","80516"
"9028891","80517"
"9028892","80520"
"9028893","80521"
"9028895","80524"
"9028896","80525"
"9028897","80526"
"9028898","80528"
"9028899","80530"
"9028900","80534"
"9028901","80535"
"9028902","80536"
"9028903","80537"
"9028904","80538"
"9028905","80540"
"9028906","80542"
"9028907","80543"
"9028908","80544"
"9028909","80545"
"9028910","80547"
"9028911","80549"
"9028912","80550"
"9028913","80601"
"9028914","80602"
"9028915","80603"
"9028916","80610"
"9028917","80611"
"9028918","80612"
"9028919","80615"
"9028920","80620"
"9028921","80621"
"9028922","80622"
"9028923","80623"
"9028924","80624"
"9028925","80631"
"9028926","80634"
"9028927","80639"
"9028928","80640"
"9028929","80642"
"9028930","80643"
"9028931","80644"
"9028932","80645"
"9028933","80648"
"9028934","80649"
"9028935","80650"
"9028936","80651"
"9028937","80652"
"9028938","80653"
"9028939","80654"
"9028940","80701"
"9028941","80705"
"9028942","80720"
"9028943","80721"
"9028944","80722"
"9028945","80723"
"9028946","80726"
"9028947","80727"
"9028948","80728"
"9028949","80729"
"9028950","80731"
"9028951","80733"
"9028952","80734"
"9028953","80735"
"9028954","80736"
"9028955","80737"
"9028956","80740"
"9028957","80741"
"9028958","80742"
"9028959","80743"
"9028960","80744"
"9028961","80745"
"9028962","80747"
"9028963","80749"
"9028964","80750"
"9028965","80751"
"9028966","80754"
"9028967","80755"
"9028968","80757"
"9028969","80758"
"9028970","80759"
"9028971","80801"
"9028972","80802"
"9028973","80804"
"9028974","80805"
"9028975","80807"
"9028976","80808"
"9028977","80809"
"9028978","80810"
"9028979","80812"
"9028980","80813"
"9028981","80814"
"9028982","80815"
"9028983","80816"
"9028984","80817"
"9028985","80818"
"9028986","80819"
"9028987","80820"
"9028988","80821"
"9028989","80822"
"9028990","80823"
"9028991","80824"
"9028992","80825"
"9028993","80827"
"9028994","80828"
"9028995","80829"
"9028996","80830"
"9028997","80831"
"9028998","80832"
"9028999","80833"
"9029000","80834"
"9029001","80835"
"9029002","80836"
"9029003","80840"
"9029004","80860"
"9029005","80861"
"9029006","80862"
"9029007","80863"
"9029008","80864"
"9029010","80902"
"9029011","80903"
"9029012","80904"
"9029013","80905"
"9029014","80906"
"9029015","80907"
"9029016","80908"
"9029017","80909"
"9029018","80910"
"9029019","80911"
"9029020","80913"
"9029021","80914"
"9029022","80915"
"9029023","80916"
"9029024","80917"
"9029025","80918"
"9029026","80919"
"9029027","80920"
"9029028","80921"
"9029029","80922"
"9029030","80923"
"9029031","80924"
"9029032","80925"
"9029033","80926"
"9029034","80927"
"9029035","80928"
"9029036","80929"
"9029037","80930"
"9029038","80938"
"9029039","80939"
"9029040","80943"
"9029041","80951"
"9029042","81001"
"9029043","81003"
"9029044","81004"
"9029045","81005"
"9029046","81006"
"9029047","81007"
"9029048","81008"
"9029049","81019"
"9029050","81020"
"9029051","81021"
"9029052","81022"
"9029053","81023"
"9029054","81024"
"9029055","81025"
"9029056","81027"
"9029057","81029"
"9029058","81030"
"9029059","81033"
"9029060","81036"
"9029061","81039"
"9029062","81040"
"9029063","81041"
"9029064","81043"
"9029065","81044"
"9029066","81045"
"9029067","81047"
"9029068","81049"
"9029069","81050"
"9029070","81052"
"9029071","81054"
"9029072","81055"
"9029073","81057"
"9029074","81058"
"9029075","81059"
"9029076","81062"
"9029077","81063"
"9029078","81064"
"9029079","81067"
"9029080","81069"
"9029081","81071"
"9029082","81073"
"9029083","81076"
"9029084","81077"
"9029085","81081"
"9029086","81082"
"9029087","81084"
"9029088","81087"
"9029089","81089"
"9029090","81090"
"9029091","81091"
"9029092","81092"
"9029093","81101"
"9029095","81120"
"9029096","81122"
"9029097","81123"
"9029098","81125"
"9029099","81126"
"9029100","81128"
"9029101","81130"
"9029102","81131"
"9029103","81132"
"9029104","81133"
"9029105","81134"
"9029106","81136"
"9029107","81137"
"9029108","81140"
"9029109","81141"
"9029110","81143"
"9029111","81144"
"9029112","81146"
"9029113","81147"
"9029114","81148"
"9029115","81149"
"9029116","81151"
"9029117","81152"
"9029118","81153"
"9029119","81154"
"9029120","81155"
"9029121","81201"
"9029122","81210"
"9029123","81211"
"9029124","81212"
"9029125","81220"
"9029126","81221"
"9029127","81222"
"9029128","81223"
"9029129","81224"
"9029130","81225"
"9029131","81226"
"9029132","81230"
"9029133","81233"
"9029134","81235"
"9029135","81236"
"9029136","81237"
"9029137","81239"
"9029138","81240"
"9029139","81241"
"9029140","81243"
"9029141","81248"
"9029142","81251"
"9029143","81252"
"9029144","81253"
"9029145","81301"
"9029146","81303"
"9029147","81320"
"9029148","81321"
"9029149","81323"
"9029150","81324"
"9029151","81325"
"9029152","81326"
"9029153","81327"
"9029154","81328"
"9029155","81330"
"9029156","81331"
"9029157","81332"
"9029158","81334"
"9029159","81335"
"9029160","81401"
"9029161","81403"
"9029162","81410"
"9029163","81411"
"9029164","81413"
"9029165","81415"
"9029166","81416"
"9029167","81418"
"9029168","81419"
"9029169","81422"
"9029170","81423"
"9029171","81424"
"9029172","81425"
"9029173","81427"
"9029174","81428"
"9029175","81429"
"9029176","81430"
"9029177","81431"
"9029178","81432"
"9029179","81433"
"9029180","81434"
"9029181","81435"
"9029182","81501"
"9029183","81503"
"9029184","81504"
"9029185","81505"
"9029186","81506"
"9029187","81507"
"9029188","81520"
"9029189","81521"
"9029190","81522"
"9029191","81523"
"9029192","81524"
"9029193","81525"
"9029194","81526"
"9029195","81527"
"9029196","81601"
"9029197","81610"
"9029198","81611"
"9029200","81620"
"9029201","81621"
"9029202","81623"
"9029203","81624"
"9029204","81625"
"9029205","81630"
"9029206","81631"
"9029207","81632"
"9029208","81633"
"9029209","81635"
"9029210","81637"
"9029211","81638"
"9029212","81639"
"9029213","81640"
"9029214","81641"
"9029215","81642"
"9029216","81643"
"9029217","81645"
"9029218","81646"
"9029219","81647"
"9029220","81648"
"9029221","81649"
"9029222","81650"
"9029223","81652"
"9029224","81653"
"9029225","81654"
"9029226","81655"
"9029227","81656"
"9029228","81657"
"9029230","82001"
"9029231","82005"
"9029232","82007"
"9029233","82009"
"9029234","82050"
"9029235","82051"
"9029236","82052"
"9029237","82053"
"9029238","82054"
"9029239","82055"
"9029240","82058"
"9029241","82059"
"9029242","82061"
"9029243","82063"
"9029244","82070"
"9029246","82072"
"9029247","82081"
"9029248","82082"
"9029249","82083"
"9029250","82084"
"9029251","82190"
"9029252","82201"
"9029253","82210"
"9029254","82212"
"9029255","82213"
"9029256","82214"
"9029257","82215"
"9029258","82217"
"9029260","82219"
"9029261","82221"
"9029262","82222"
"9029263","82223"
"9029264","82224"
"9029265","82225"
"9029266","82227"
"9029267","82229"
"9029268","82240"
"9029269","82243"
"9029270","82244"
"9029271","82301"
"9029272","82310"
"9029273","82321"
"9029274","82322"
"9029275","82323"
"9029276","82324"
"9029277","82325"
"9029278","82327"
"9029279","82329"
"9029280","82331"
"9029281","82332"
"9029282","82334"
"9029283","82335"
"9029284","82336"
"9029285","82401"
"9029286","82410"
"9029287","82411"
"9029288","82412"
"9029289","82414"
"9029290","82420"
"9029291","82421"
"9029292","82422"
"9029293","82423"
"9029294","82426"
"9029295","82428"
"9029296","82430"
"9029297","82431"
"9029298","82432"
"9029299","82433"
"9029300","82434"
"9029301","82435"
"9029302","82441"
"9029303","82442"
"9029304","82443"
"9029305","82501"
"9029306","82510"
"9029307","82512"
"9029308","82513"
"9029309","82514"
"9029310","82515"
"9029311","82516"
"9029312","82520"
"9029313","82523"
"9029314","82524"
"9029315","82601"
"9029317","82604"
"9029318","82609"
"9029319","82620"
"9029320","82630"
"9029321","82633"
"9029322","82635"
"9029323","82636"
"9029324","82637"
"9029325","82639"
"9029326","82640"
"9029327","82642"
"9029328","82643"
"9029329","82644"
"9029330","82649"
"9029331","82701"
"9029332","82710"
"9029333","82711"
"9029334","82712"
"9029335","82714"
"9029336","82715"
"9029337","82716"
"9029338","82718"
"9029339","82720"
"9029340","82721"
"9029341","82723"
"9029342","82725"
"9029343","82727"
"9029344","82729"
"9029345","82730"
"9029346","82731"
"9029347","82801"
"9029348","82831"
"9029349","82832"
"9029350","82833"
"9029351","82834"
"9029352","82835"
"9029353","82836"
"9029354","82838"
"9029355","82839"
"9029356","82844"
"9029357","82901"
"9029358","82922"
"9029359","82923"
"9029360","82925"
"9029361","82929"
"9029362","82930"
"9029363","82932"
"9029364","82933"
"9029365","82934"
"9029366","82935"
"9029367","82936"
"9029368","82937"
"9029369","82938"
"9029370","82939"
"9029371","82941"
"9029372","82942"
"9029373","82943"
"9029374","82944"
"9029375","82945"
"9029376","83001"
"9029377","83002"
"9029378","83011"
"9029379","83012"
"9029380","83013"
"9029381","83014"
"9029382","83025"
"9029383","83101"
"9029384","83110"
"9029385","83111"
"9029386","83112"
"9029387","83113"
"9029388","83114"
"9029389","83115"
"9029390","83116"
"9029391","83118"
"9029392","83119"
"9029393","83120"
"9029394","83121"
"9029395","83122"
"9029396","83123"
"9029397","83124"
"9029398","83126"
"9029399","83127"
"9029400","83128"
"9029401","83201"
"9029402","83202"
"9029403","83204"
"9029404","83209"
"9029405","83210"
"9029406","83211"
"9029407","83212"
"9029408","83213"
"9029409","83214"
"9029410","83217"
"9029411","83220"
"9029412","83221"
"9029413","83223"
"9029414","83226"
"9029415","83227"
"9029416","83228"
"9029417","83232"
"9029418","83234"
"9029419","83235"
"9029420","83236"
"9029421","83237"
"9029422","83238"
"9029423","83239"
"9029424","83241"
"9029425","83243"
"9029426","83244"
"9029427","83245"
"9029428","83246"
"9029429","83250"
"9029430","83251"
"9029431","83252"
"9029432","83253"
"9029433","83254"
"9029434","83255"
"9029435","83261"
"9029436","83262"
"9029437","83263"
"9029438","83271"
"9029439","83272"
"9029440","83274"
"9029441","83276"
"9029442","83278"
"9029443","83281"
"9029444","83283"
"9029445","83285"
"9029446","83286"
"9029447","83287"
"9029448","83301"
"9029449","83302"
"9029450","83311"
"9029451","83312"
"9029452","83313"
"9029453","83314"
"9029454","83316"
"9029455","83318"
"9029456","83320"
"9029457","83321"
"9029458","83322"
"9029459","83323"
"9029460","83324"
"9029461","83325"
"9029462","83327"
"9029463","83328"
"9029464","83330"
"9029465","83332"
"9029466","83333"
"9029467","83334"
"9029468","83335"
"9029469","83336"
"9029470","83337"
"9029471","83338"
"9029472","83340"
"9029473","83341"
"9029474","83342"
"9029475","83344"
"9029476","83346"
"9029477","83347"
"9029478","83349"
"9029479","83350"
"9029480","83352"
"9029481","83353"
"9029482","83355"
"9029483","83401"
"9029484","83402"
"9029485","83404"
"9029486","83406"
"9029487","83420"
"9029488","83422"
"9029489","83423"
"9029490","83424"
"9029491","83425"
"9029492","83427"
"9029493","83428"
"9029494","83429"
"9029495","83431"
"9029496","83434"
"9029497","83435"
"9029498","83436"
"9029499","83440"
"9029500","83442"
"9029501","83443"
"9029502","83444"
"9029503","83445"
"9029504","83446"
"9029505","83448"
"9029506","83449"
"9029507","83450"
"9029508","83451"
"9029509","83452"
"9029510","83455"
"9029511","83462"
"9029512","83463"
"9029513","83464"
"9029514","83465"
"9029515","83466"
"9029516","83467"
"9029517","83468"
"9029518","83469"
"9029519","83501"
"9029520","83520"
"9029521","83522"
"9029522","83523"
"9029523","83524"
"9029524","83525"
"9029525","83526"
"9029526","83530"
"9029527","83533"
"9029528","83535"
"9029529","83536"
"9029530","83537"
"9029531","83539"
"9029532","83540"
"9029533","83541"
"9029534","83542"
"9029535","83543"
"9029536","83544"
"9029537","83545"
"9029538","83546"
"9029539","83547"
"9029540","83548"
"9029541","83549"
"9029542","83552"
"9029543","83553"
"9029544","83554"
"9029545","83555"
"9029546","83601"
"9029547","83602"
"9029548","83604"
"9029549","83605"
"9029550","83607"
"9029551","83610"
"9029552","83611"
"9029553","83612"
"9029554","83615"
"9029555","83616"
"9029556","83617"
"9029557","83619"
"9029558","83622"
"9029559","83623"
"9029560","83624"
"9029561","83626"
"9029562","83627"
"9029563","83628"
"9029564","83629"
"9029565","83631"
"9029566","83632"
"9029567","83633"
"9029568","83634"
"9029570","83637"
"9029571","83638"
"9029572","83639"
"9029573","83641"
"9029574","83642"
"9029575","83643"
"9029576","83644"
"9029577","83645"
"9029578","83646"
"9029579","83647"
"9029580","83648"
"9029581","83650"
"9029582","83651"
"9029583","83654"
"9029584","83655"
"9029585","83656"
"9029586","83657"
"9029587","83660"
"9029588","83661"
"9029589","83666"
"9029590","83669"
"9029591","83670"
"9029592","83671"
"9029593","83672"
"9029594","83676"
"9029595","83677"
"9029596","83686"
"9029597","83687"
"9029598","83702"
"9029599","83703"
"9029600","83704"
"9029601","83705"
"9029602","83706"
"9029604","83708"
"9029605","83709"
"9029606","83712"
"9029607","83713"
"9029608","83714"
"9029609","83716"
"9029611","83724"
"9029612","83725"
"9029613","83801"
"9029614","83802"
"9029615","83803"
"9029616","83804"
"9029617","83805"
"9029618","83806"
"9029619","83808"
"9029620","83809"
"9029621","83810"
"9029622","83811"
"9029623","83812"
"9029624","83813"
"9029625","83814"
"9029626","83815"
"9029627","83821"
"9029628","83822"
"9029629","83823"
"9029630","83824"
"9029631","83827"
"9029632","83830"
"9029633","83832"
"9029634","83833"
"9029635","83834"
"9029636","83835"
"9029637","83836"
"9029638","83837"
"9029639","83839"
"9029640","83842"
"9029641","83843"
"9029642","83844"
"9029643","83845"
"9029644","83846"
"9029645","83847"
"9029646","83848"
"9029647","83849"
"9029648","83850"
"9029649","83851"
"9029650","83852"
"9029652","83854"
"9029653","83855"
"9029654","83856"
"9029655","83857"
"9029656","83858"
"9029657","83860"
"9029658","83861"
"9029659","83864"
"9029660","83867"
"9029661","83868"
"9029662","83869"
"9029663","83870"
"9029664","83871"
"9029665","83872"
"9029666","83873"
"9029667","83874"
"9029668","83876"
"9029669","84001"
"9029670","84002"
"9029671","84003"
"9029672","84004"
"9029673","84005"
"9029674","84006"
"9029675","84007"
"9029676","84010"
"9029677","84013"
"9029678","84014"
"9029679","84015"
"9029681","84017"
"9029682","84018"
"9029683","84020"
"9029684","84021"
"9029685","84022"
"9029686","84023"
"9029687","84024"
"9029688","84025"
"9029689","84026"
"9029690","84027"
"9029691","84028"
"9029692","84029"
"9029693","84031"
"9029694","84032"
"9029695","84033"
"9029696","84034"
"9029697","84035"
"9029698","84036"
"9029699","84037"
"9029700","84038"
"9029701","84039"
"9029702","84040"
"9029703","84041"
"9029704","84042"
"9029705","84043"
"9029706","84044"
"9029707","84045"
"9029708","84046"
"9029709","84047"
"9029710","84049"
"9029711","84050"
"9029712","84051"
"9029713","84052"
"9029714","84054"
"9029715","84055"
"9029716","84056"
"9029717","84057"
"9029718","84058"
"9029719","84060"
"9029720","84061"
"9029721","84062"
"9029722","84063"
"9029723","84064"
"9029724","84065"
"9029725","84066"
"9029726","84067"
"9029728","84069"
"9029729","84070"
"9029730","84071"
"9029731","84072"
"9029732","84073"
"9029733","84074"
"9029734","84075"
"9029736","84078"
"9029737","84080"
"9029738","84081"
"9029739","84082"
"9029740","84083"
"9029741","84084"
"9029742","84085"
"9029743","84086"
"9029744","84087"
"9029745","84088"
"9029746","84092"
"9029747","84093"
"9029748","84094"
"9029749","84095"
"9029750","84096"
"9029751","84097"
"9029752","84098"
"9029753","84101"
"9029754","84102"
"9029755","84103"
"9029756","84104"
"9029757","84105"
"9029758","84106"
"9029759","84107"
"9029760","84108"
"9029761","84109"
"9029763","84111"
"9029764","84112"
"9029765","84113"
"9029766","84115"
"9029767","84116"
"9029768","84117"
"9029769","84118"
"9029770","84119"
"9029771","84120"
"9029772","84121"
"9029774","84123"
"9029775","84124"
"9029776","84128"
"9029777","84132"
"9029778","84138"
"9029779","84143"
"9029781","84150"
"9029783","84184"
"9029784","84190"
"9029785","84199"
"9029786","84201"
"9029787","84302"
"9029788","84304"
"9029789","84305"
"9029790","84306"
"9029791","84307"
"9029792","84308"
"9029793","84309"
"9029794","84310"
"9029795","84311"
"9029796","84312"
"9029797","84313"
"9029798","84314"
"9029799","84315"
"9029800","84316"
"9029801","84317"
"9029802","84318"
"9029803","84319"
"9029804","84320"
"9029805","84321"
"9029806","84322"
"9029807","84324"
"9029808","84325"
"9029809","84326"
"9029810","84327"
"9029811","84328"
"9029812","84329"
"9029813","84331"
"9029814","84332"
"9029815","84333"
"9029816","84334"
"9029817","84335"
"9029818","84336"
"9029819","84337"
"9029820","84338"
"9029821","84339"
"9029822","84340"
"9029823","84341"
"9029824","84401"
"9029825","84403"
"9029826","84404"
"9029827","84405"
"9029828","84408"
"9029829","84414"
"9029830","84501"
"9029831","84511"
"9029832","84512"
"9029833","84513"
"9029834","84516"
"9029835","84518"
"9029836","84520"
"9029837","84521"
"9029838","84522"
"9029839","84523"
"9029840","84525"
"9029841","84526"
"9029842","84528"
"9029843","84529"
"9029844","84530"
"9029845","84531"
"9029846","84532"
"9029847","84533"
"9029848","84534"
"9029849","84535"
"9029850","84536"
"9029851","84537"
"9029852","84539"
"9029853","84540"
"9029854","84542"
"9029855","84601"
"9029857","84604"
"9029858","84606"
"9029859","84620"
"9029860","84621"
"9029861","84622"
"9029863","84624"
"9029864","84626"
"9029865","84627"
"9029866","84628"
"9029867","84629"
"9029868","84630"
"9029869","84631"
"9029870","84632"
"9029871","84633"
"9029872","84634"
"9029873","84635"
"9029874","84636"
"9029875","84637"
"9029876","84639"
"9029877","84640"
"9029878","84642"
"9029879","84643"
"9029880","84645"
"9029881","84646"
"9029882","84647"
"9029883","84648"
"9029884","84649"
"9029885","84651"
"9029886","84652"
"9029887","84653"
"9029888","84654"
"9029889","84655"
"9029890","84656"
"9029891","84657"
"9029892","84660"
"9029893","84662"
"9029894","84663"
"9029895","84664"
"9029897","84701"
"9029898","84710"
"9029899","84711"
"9029900","84712"
"9029901","84713"
"9029902","84714"
"9029903","84715"
"9029904","84716"
"9029905","84717"
"9029906","84718"
"9029907","84719"
"9029908","84720"
"9029909","84721"
"9029910","84722"
"9029911","84723"
"9029912","84724"
"9029913","84725"
"9029914","84726"
"9029915","84728"
"9029916","84729"
"9029917","84730"
"9029918","84731"
"9029919","84732"
"9029920","84733"
"9029921","84734"
"9029922","84735"
"9029923","84736"
"9029924","84737"
"9029925","84738"
"9029926","84739"
"9029927","84740"
"9029928","84741"
"9029929","84742"
"9029930","84743"
"9029931","84744"
"9029932","84745"
"9029933","84746"
"9029934","84747"
"9029935","84749"
"9029936","84750"
"9029937","84751"
"9029938","84752"
"9029939","84753"
"9029940","84754"
"9029941","84755"
"9029942","84756"
"9029943","84757"
"9029944","84758"
"9029945","84759"
"9029946","84760"
"9029947","84761"
"9029948","84762"
"9029949","84763"
"9029950","84764"
"9029951","84765"
"9029952","84766"
"9029953","84767"
"9029954","84770"
"9029955","84772"
"9029956","84773"
"9029957","84774"
"9029958","84775"
"9029959","84776"
"9029960","84779"
"9029961","84780"
"9029962","84781"
"9029963","84782"
"9029964","84783"
"9029965","84790"
"9029966","85003"
"9029967","85004"
"9029968","85006"
"9029969","85007"
"9029970","85008"
"9029971","85009"
"9029972","85012"
"9029973","85013"
"9029974","85014"
"9029975","85015"
"9029976","85016"
"9029977","85017"
"9029978","85018"
"9029979","85019"
"9029980","85020"
"9029981","85021"
"9029982","85022"
"9029983","85023"
"9029984","85024"
"9029985","85026"
"9029986","85027"
"9029987","85028"
"9029988","85029"
"9029989","85031"
"9029990","85032"
"9029991","85033"
"9029992","85034"
"9029993","85035"
"9029994","85037"
"9029995","85040"
"9029996","85041"
"9029997","85042"
"9029998","85043"
"9029999","85044"
"9030000","85045"
"9030001","85048"
"9030002","85050"
"9030003","85051"
"9030004","85053"
"9030005","85054"
"9030007","85083"
"9030008","85085"
"9030009","85086"
"9030010","85087"
"9030011","85118"
"9030012","85119"
"9030013","85120"
"9030014","85122"
"9030015","85128"
"9030016","85131"
"9030017","85132"
"9030018","85137"
"9030019","85138"
"9030020","85139"
"9030021","85142"
"9030022","85145"
"9030023","85172"
"9030024","85173"
"9030025","85191"
"9030026","85192"
"9030027","85193"
"9030028","85194"
"9030029","85201"
"9030030","85202"
"9030031","85203"
"9030032","85204"
"9030033","85205"
"9030034","85206"
"9030035","85207"
"9030036","85208"
