Criteria ID,Name ,CName,Parent ID,Country Code,Target Type ,Status,Zip Code,District,Name,Region,Brand,System,City,State,Population,New Res.,Zipcode by Name and Pop,County Name,County Zipcode by Largest Pop
1013885,Ivanhoe,"Ivanhoe,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93235,,
1013886,Jackson,"Jackson,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95642,,
1013887,Jacumba Hot Springs,"Jacumba Hot Springs,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),#N/A,,
1013888,Jamestown,"Jamestown,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95327,,
1013889,Jamul,"Jamul,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),91935,,
1013890,Jenner,"Jenner,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95450,,
1013891,Joshua Tree,"Joshua Tree,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92252,,
1013892,Julian,"Julian,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92036,,
1013893,June Lake,"June Lake,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93529,,
1013894,Kelseyville,"Kelseyville,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95451,,
1013895,Kentfield,"Kentfield,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),94914,,
1013896,Kenwood,"Kenwood,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95452,,
1013897,Kerman,"Kerman,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93630,,
1013898,Kernville,"Kernville,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93238,,
1013899,King City,"King City,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93930,,
1013900,Kings Beach,"Kings Beach,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),96143,,
1013901,Kings Canyon National Park,"Kings Canyon National Park,Fresno County,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),#N/A,,
1013902,Kingsburg,"Kingsburg,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93631,,
1013903,Klamath,"Klamath,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95548,,
1013904,Kneeland,"Kneeland,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95549,,
1013905,Knights Landing,"Knights Landing,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95645,,
1013906,Knightsen,"Knightsen,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),94548,,
1013907,La Canada Flintridge,"La Canada Flintridge,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),91011,,
1013908,La Crescenta-Montrose,"La Crescenta-Montrose,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),#N/A,,
1013909,La Habra,"La Habra,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),90631,,
1013910,La Honda,"La Honda,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),94020,,
1013911,Country Club,"Country Club,California,United States",21137,US,Neighborhood,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),#N/A,,
1013912,La Mesa,"La Mesa,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),91942,,
1013913,La Mirada,"La Mirada,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),90638,,
1013914,La Palma,"La Palma,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),90623,,
1013915,La Puente,"La Puente,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),91744,,
1013916,La Quinta,"La Quinta,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92253,,
1013917,La Verne,"La Verne,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),91750,,
1013918,Ladera Ranch,"Ladera Ranch,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92694,,
1013919,Lafayette,"Lafayette,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),94549,,
1013920,Laguna Beach,"Laguna Beach,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92651,,
1013921,Laguna Hills,"Laguna Hills,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92653,,
1013922,Laguna Niguel,"Laguna Niguel,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92677,,
1013923,Lake Arrowhead,"Lake Arrowhead,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92352,,
1013924,Lake Elsinore,"Lake Elsinore,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92530,,
1013925,Lake Forest,"Lake Forest,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92630,,
1013926,Lake Hughes,"Lake Hughes,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93532,,
1013927,Lake Isabella,"Lake Isabella,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93240,,
1013928,Lakeport,"Lakeport,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95453,,
1013929,Lakeside,"Lakeside,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92040,,
1013930,Lakewood,"Lakewood,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),90712,,
1013931,Lancaster,"Lancaster,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93535,,
1013932,Larkspur,"Larkspur,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),94939,,
1013933,Lathrop,"Lathrop,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95330,,
1013934,Laton,"Laton,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93242,,
1013935,Lawndale,"Lawndale,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),90260,,
1013936,Laytonville,"Laytonville,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95454,,
1013937,Le Grand,"Le Grand,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95333,,
1013938,Lebec,"Lebec,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93243,,
1013939,Lee Vining,"Lee Vining,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93541,,
1013940,Leggett,"Leggett,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95585,,
1013941,Lemon Cove,"Lemon Cove,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93244,,
1013942,Lemon Grove,"Lemon Grove,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),91945,,
1013943,Lemoore,"Lemoore,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93245,,
1013944,Lewiston,"Lewiston,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),96052,,
1013945,Lincoln,"Lincoln,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95648,,
1013946,Linden,"Linden,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95236,,
1013947,Lindsay,"Lindsay,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93247,,
1013948,Littlerock,"Littlerock,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93543,,
1013949,Live Oak,"Live Oak,Sutter County,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95953,,
1013950,Livermore,"Livermore,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),94550,,
1013951,Livingston,"Livingston,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95334,,
1013952,Lockeford,"Lockeford,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95237,,
1013953,Lodi,"Lodi,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95240,,
1013954,Loma Linda,"Loma Linda,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92354,,
1013955,Lomita,"Lomita,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),90717,,
1013956,Lompoc,"Lompoc,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93436,,
1013957,Lone Pine,"Lone Pine,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93545,,
1013958,Long Beach,"Long Beach,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),90805,,
1013959,Loomis,"Loomis,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95650,,
1013960,Los Alamitos,"Los Alamitos,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),90720,,
1013961,Los Altos,"Los Altos,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),94024,,
1013962,Los Angeles,"Los Angeles,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),90011,,
1013963,Los Banos,"Los Banos,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93635,,
1013964,Los Gatos,"Los Gatos,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95032,,
1013965,Los Molinos,"Los Molinos,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),96055,,
1013966,Los Olivos,"Los Olivos,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93441,,
1013967,Los Osos,"Los Osos,California,United States",21137,US,Neighborhood,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93402,,
1013968,Lost Hills,"Lost Hills,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93249,,
1013969,Lower Lake,"Lower Lake,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95457,,
1013970,Loyalton,"Loyalton,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),96118,,
1013971,Lucerne,"Lucerne,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95458,,
1013972,Lucerne Valley,"Lucerne Valley,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92356,,
1013973,Lynwood,"Lynwood,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),90262,,
1013974,Lyoth,"Lyoth,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),#N/A,,
1013975,Mad River,"Mad River,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95552,,
1013976,Madera,"Madera,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93638,,
1013977,Magalia,"Magalia,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95954,,
1013978,Malibu,"Malibu,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),90265,,
1013979,Mammoth Lakes,"Mammoth Lakes,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93546,,
1013980,Manhattan Beach,"Manhattan Beach,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),90266,,
1013981,Manteca,"Manteca,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95336,,
1013982,March Air Reserve Base,"March Air Reserve Base,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92518,,
1013983,Marina,"Marina,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93933,,
1013984,Marina del Rey,"Marina del Rey,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),90292,,
1013985,Mariposa,"Mariposa,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95338,,
1013986,Markleeville,"Markleeville,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),96120,,
1013987,Marshall,"Marshall,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),94940,,
1013988,Martinez,"Martinez,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),94553,,
1013989,Marysville,"Marysville,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95901,,
1013990,Mather,"Mather,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95655,,
1013991,Maxwell,"Maxwell,Colusa County,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95955,,
1013992,Maywood,"Maywood,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),90270,,
1013993,McFarland,"McFarland,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),#N/A,,
1013994,McKittrick,"McKittrick,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),#N/A,,
1013995,McClellan Park,"McClellan Park,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),#N/A,,
1013996,McKinleyville,"McKinleyville,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95519,,
1013997,Meadow Vista,"Meadow Vista,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95722,,
1013998,Mecca,"Mecca,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92254,,
1013999,Mendocino,"Mendocino,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95460,,
1014000,Mendota,"Mendota,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93640,,
1014001,Menifee,"Menifee,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92584,,
1014002,Menlo Park,"Menlo Park,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),94025,,
1014003,Mentone,"Mentone,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92359,,
1014004,Merced,"Merced,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95340,,
1014005,Meridian,"Meridian,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95957,,
1014006,Mi-Wuk Village,"Mi-Wuk Village,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),#N/A,,
1014007,Middletown,"Middletown,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95461,,
1014008,Midway City,"Midway City,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92655,,
1014009,Mill Valley,"Mill Valley,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),94941,,
1014010,Millbrae,"Millbrae,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),94030,,
1014011,Millville,"Millville,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),96062,,
1014012,Milpitas,"Milpitas,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95035,,
1014013,Mira Loma,"Mira Loma,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),91752,,
1014014,Miramonte,"Miramonte,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93641,,
1014015,Miranda,"Miranda,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95553,,
1014016,Mission Hills,"Mission Hills,Los Angeles County,California,United States",21137,US,Neighborhood,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),91345,,
1014017,Mission Viejo,"Mission Viejo,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92691,,
1014018,Moccasin,"Moccasin,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95347,,
1014019,Modesto,"Modesto,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95355,,
1014020,Mojave,"Mojave,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93501,,
1014021,Mokelumne Hill,"Mokelumne Hill,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95245,,
1014022,Monrovia,"Monrovia,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),91016,,
1014023,Montague,"Montague,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),96064,,
1014024,Montara,"Montara,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),94037,,
1014025,Montclair,"Montclair,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),91763,,
1014026,Monte Rio,"Monte Rio,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95462,,
1014027,Montebello,"Montebello,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),90640,,
1014028,Monterey,"Monterey,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93940,,
1014029,Monterey Park,"Monterey Park,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),91754,,
1014031,Moorpark,"Moorpark,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93021,,
1014032,Moraga,"Moraga,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),94556,,
1014033,Moreno Valley,"Moreno Valley,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92553,,
1014034,Morgan Hill,"Morgan Hill,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95037,,
1014035,Morro Bay,"Morro Bay,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93442,,
1014036,Moss Beach,"Moss Beach,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),94038,,
1014037,Moss Landing,"Moss Landing,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95039,,
1014038,Mount Aukum,"Mount Aukum,California,United States",21137,US,Neighborhood,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95656,,
1014039,Mount Baldy,"Mount Baldy,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),#N/A,,
1014040,Mount Hamilton,"Mount Hamilton,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95140,,
1014041,Mount Laguna,"Mount Laguna,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),91948,,
1014042,Mount Shasta,"Mount Shasta,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),96067,,
1014043,Mount Wilson,"Mount Wilson,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),91023,,
1014044,Mountain View,"Mountain View,Santa Clara County,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),94040,,
1014045,Murrieta,"Murrieta,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92563,,
1014046,Napa,"Napa,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),94558,,
1014047,National City,"National City,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),91950,,
1014048,Navarro,"Navarro,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95463,,
1014049,Needles,"Needles,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92363,,
1014050,Nevada City,"Nevada City,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95959,,
1014051,New Cuyama,"New Cuyama,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93254,,
1014052,Newark,"Newark,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),94560,,
1014053,Newberry Springs,"Newberry Springs,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92365,,
1014054,Newbury Park,"Newbury Park,California,United States",21137,US,Neighborhood,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),91320,,
1014055,Newcastle,"Newcastle,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95658,,
1014056,Newhall,"Newhall,California,United States",21137,US,Neighborhood,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),91321,,
1014057,Newman,"Newman,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95360,,
1014058,Newport Beach,"Newport Beach,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92660,,
1014059,Newport Coast,"Newport Coast,California,United States",21137,US,Neighborhood,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92657,,
1014060,Nicasio,"Nicasio,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),94946,,
1014061,Nicolaus,"Nicolaus,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),95659,,
1014062,Nipomo,"Nipomo,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),93444,,
1014063,Norco,"Norco,California,United States",21137,US,City,Active,(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),(not set),92860,,
