ZIP Code,City,County,Type,Population,ZIP Code
92408,San Bernardino,San Bernardino,Standard,15466,92408
92313,Grand Terrace,San Bernardino,Standard,12478,92313
92314,Big Bear City,San Bernardino,Standard,11309,92314
92252,Joshua Tree,San Bernardino,Standard,9232,92252
92310,Fort Irwin,San Bernardino,Standard,9053,92310
92359,Mentone,San Bernardino,Standard,8913,92359
92325,Crestline,San Bernardino,P.O. Box,8789,92325
92342,Helendale,San Bernardino,Standard,7096,92342
92356,Lucerne Valley,San Bernardino,Standard,6239,92356
92352,Lake Arrowhead,San Bernardino,P.O. Box,6237,92352
92372,Pinon Hills,San Bernardino,Standard,6228,92372
92363,Needles,San Bernardino,Standard,5384,92363
92315,Big Bear Lake,San Bernardino,Standard,5255,92315
92382,Running Springs,San Bernardino,P.O. Box,4822,92382
92397,Wrightwood,San Bernardino,Standard,4457,92397
92278,Twentynine Palms,San Bernardino,Standard,4154,92278
92256,Morongo Valley,San Bernardino,Standard,3250,92256
91708,Chino,San Bernardino,Standard,3154,91708
92365,Newberry Springs,San Bernardino,Standard,2763,92365
92391,Twin Peaks,San Bernardino,P.O. Box,2738,92391
92285,Landers,San Bernardino,Standard,2597,92285
92398,Yermo,San Bernardino,P.O. Box,2058,92398
92401,San Bernardino,San Bernardino,Standard,2030,92401
92386,Sugarloaf,San Bernardino,P.O. Box,2004,92386
93562,Trona,San Bernardino,Standard,1639,93562
92339,Forest Falls,San Bernardino,Standard,1295,92339
92321,Cedar Glen,San Bernardino,P.O. Box,1210,92321
92242,Earp,San Bernardino,Standard,1209,92242
92358,Lytle Creek,San Bernardino,Standard,954,92358
92368,Oro Grande,San Bernardino,Standard,941,92368
92347,Hinkley,San Bernardino,Standard,917,92347
92322,Cedarpines Park,San Bernardino,P.O. Box,719,92322
92327,Daggett,San Bernardino,Standard,718,92327
92309,Baker,San Bernardino,Standard,656,92309
92268,Pioneertown,San Bernardino,P.O. Box,539,92268
92305,Angelus Oaks,San Bernardino,Standard,507,92305
91759,Mt Baldy,San Bernardino,P.O. Box,426,91759
92333,Fawnskin,San Bernardino,P.O. Box,300,92333
92385,Skyforest,San Bernardino,P.O. Box,289,92385
92341,Green Valley Lake,San Bernardino,P.O. Box,232,92341
92378,Rimforest,San Bernardino,P.O. Box,211,92378
93592,Trona,San Bernardino,P.O. Box,81,93592
92304,Amboy,San Bernardino,P.O. Box,23,92304
92280,Vidal,San Bernardino,Standard,17,92280
92332,Essex,San Bernardino,Standard,11,92332
92267,Parker Dam,San Bernardino,P.O. Box,5,92267
92312,Barstow,San Bernardino,P.O. Box,0,92312
92317,Blue Jay,San Bernardino,P.O. Box,0,92317
92318,Bryn Mawr,San Bernardino,Standard,0,92318
92323,Cima,San Bernardino,Standard,0,92323
92331,Fontana,San Bernardino,P.O. Box,0,92331
92334,Fontana,San Bernardino,P.O. Box,0,92334
91743,Guasti,San Bernardino,P.O. Box,0,91743
92340,Hesperia,San Bernardino,P.O. Box,0,92340
92350,Loma Linda,San Bernardino,Unique,0,92350
92357,Loma Linda,San Bernardino,Unique,0,92357
92338,Ludlow,San Bernardino,Standard,0,92338
92366,Mountain Pass,San Bernardino,Standard,0,92366
92364,Nipton,San Bernardino,Standard,0,92364
91758,Ontario,San Bernardino,Standard,0,91758
92369,Patton,San Bernardino,P.O. Box,0,92369
92329,Phelan,San Bernardino,P.O. Box,0,92329
91729,Rancho Cucamonga,San Bernardino,P.O. Box,0,91729
92375,Redlands,San Bernardino,P.O. Box,0,92375
92402,San Bernardino,San Bernardino,P.O. Box,0,92402
92403,San Bernardino,San Bernardino,Standard,0,92403
92406,San Bernardino,San Bernardino,P.O. Box,0,92406
92413,San Bernardino,San Bernardino,P.O. Box,0,92413
92415,San Bernardino,San Bernardino,Unique,0,92415
92418,San Bernardino,San Bernardino,Unique,0,92418
92423,San Bernardino,San Bernardino,P.O. Box,0,92423
92427,San Bernardino,San Bernardino,P.O. Box,0,92427
91785,Upland,San Bernardino,P.O. Box,0,91785
92393,Victorville,San Bernardino,P.O. Box,0,92393
92286,Yucca Valley,San Bernardino,P.O. Box,0,92286
92154,San Diego,San Diego,Standard,87218,92154
91911,Chula Vista,San Diego,Standard,84025,91911
92126,San Diego,San Diego,Standard,81883,92126
91910,Chula Vista,San Diego,Standard,76250,91910
92105,San Diego,San Diego,Standard,73379,92105
92021,El Cajon,San Diego,Standard,71127,92021
92114,San Diego,San Diego,Standard,69635,92114
92115,San Diego,San Diego,Standard,65704,92115
91950,National City,San Diego,Standard,62386,91950
91977,Spring Valley,San Diego,Standard,61377,91977
92020,El Cajon,San Diego,Standard,58862,92020
92027,Escondido,San Diego,Standard,57746,92027
92057,Oceanside,San Diego,Standard,57276,92057
92071,Santee,San Diego,Standard,57245,92071
92113,San Diego,San Diego,Standard,56478,92113
92117,San Diego,San Diego,Standard,55978,92117
92129,San Diego,San Diego,Standard,54577,92129
92130,San Diego,San Diego,Standard,54495,92130
92056,Oceanside,San Diego,Standard,54181,92056
92025,Escondido,San Diego,Standard,53470,92025
92084,Vista,San Diego,Standard,51334,92084
92024,Encinitas,San Diego,Standard,51309,92024
92128,San Diego,San Diego,Standard,50473,92128
92064,Poway,San Diego,Standard,49981,92064
92069,San Marcos,San Diego,Standard,49638,92069
92111,San Diego,San Diego,Standard,49467,92111
91913,Chula Vista,San Diego,Standard,49346,91913
92078,San Marcos,San Diego,Standard,49261,92078
92109,San Diego,San Diego,Standard,49024,92109
92026,Escondido,San Diego,Standard,48757,92026
92028,Fallbrook,San Diego,Standard,48015,92028
92122,San Diego,San Diego,Standard,47331,92122
92058,Oceanside,San Diego,Standard,46569,92058
92127,San Diego,San Diego,Standard,45980,92127
92102,San Diego,San Diego,Standard,44644,92102
92009,Carlsbad,San Diego,Standard,44632,92009
92104,San Diego,San Diego,Standard,44398,92104
92040,Lakeside,San Diego,Standard,44243,92040
92054,Oceanside,San Diego,Standard,43554,92054
92019,El Cajon,San Diego,Standard,43116,92019
91942,La Mesa,San Diego,Standard,40239,91942
92037,La Jolla,San Diego,Standard,39893,92037
92083,Vista,San Diego,Standard,38107,92083
92101,San Diego,San Diego,Standard,38023,92101
92065,Ramona,San Diego,Standard,37826,92065
92139,San Diego,San Diego,Standard,36836,92139
92103,San Diego,San Diego,Standard,34671,92103
92131,San Diego,San Diego,Standard,34414,92131
92116,San Diego,San Diego,Standard,34295,92116
91941,La Mesa,San Diego,Standard,32944,91941
92124,San Diego,San Diego,Standard,32126,92124
91915,Chula Vista,San Diego,Standard,32073,91915
92173,San Ysidro,San Diego,Standard,31728,92173
92123,San Diego,San Diego,Standard,31028,92123
92107,San Diego,San Diego,Standard,29796,92107
92120,San Diego,San Diego,Standard,29392,92120
92081,Vista,San Diego,Standard,29039,92081
92110,San Diego,San Diego,Standard,28373,92110
92008,Carlsbad,San Diego,Standard,27537,92008
91945,Lemon Grove,San Diego,Standard,26983,91945
91932,Imperial Beach,San Diego,Standard,26713,91932
92011,Carlsbad,San Diego,Standard,24895,92011
92119,San Diego,San Diego,Standard,23910,92119
92118,Coronado,San Diego,Standard,22623,92118
92108,San Diego,San Diego,Standard,21973,92108
91902,Bonita,San Diego,Standard,19762,91902
92082,Valley Center,San Diego,Standard,19263,92082
92106,San Diego,San Diego,Standard,19250,92106
92029,Escondido,San Diego,Standard,18615,92029
91901,Alpine,San Diego,Standard,18238,91901
91914,Chula Vista,San Diego,Standard,17186,91914
92010,Carlsbad,San Diego,Standard,15694,92010
92014,Del Mar,San Diego,Standard,14048,92014
92075,Solana Beach,San Diego,Standard,12754,92075
92055,Camp Pendleton,San Diego,Standard,11959,92055
92007,Cardiff By The Sea,San Diego,Standard,11301,92007
91978,Spring Valley,San Diego,Standard,9829,91978
92067,Rancho Santa Fe,San Diego,P.O. Box,9028,92067
91935,Jamul,San Diego,Standard,8547,91935
92003,Bonsall,San Diego,Standard,5161,92003
92121,San Diego,San Diego,Standard,4807,92121
91906,Campo,San Diego,Standard,3426,91906
92140,San Diego,San Diego,Unique,3348,92140
91962,Pine Valley,San Diego,Standard,2530,91962
92004,Borrego Springs,San Diego,Standard,2315,92004
92061,Pauma Valley,San Diego,Standard,2259,92061
92036,Julian,San Diego,Standard,2201,92036
92145,San Diego,San Diego,Unique,2159,92145
91916,Descanso,San Diego,Standard,1752,91916
92086,Warner Springs,San Diego,Standard,1675,92086
91905,Boulevard,San Diego,Standard,1528,91905
92091,Rancho Santa Fe,San Diego,Standard,1458,92091
92059,Pala,San Diego,Standard,1271,92059
91917,Dulzura,San Diego,Standard,1125,91917
91963,Potrero,San Diego,Standard,957,91963
92135,San Diego,San Diego,Standard,944,92135
92070,Santa Ysabel,San Diego,Standard,919,92070
91980,Tecate,San Diego,Standard,623,91980
92066,Ranchita,San Diego,Standard,580,92066
92147,San Diego,San Diego,Unique,562,92147
92155,San Diego,San Diego,Unique,486,92155
91931,Guatay,San Diego,P.O. Box,370,91931
91934,Jacumba,San Diego,Standard,298,91934
92134,San Diego,San Diego,Unique,258,92134
92060,Palomar Mountain,San Diego,P.O. Box,101,92060
91948,Mount Laguna,San Diego,P.O. Box,14,91948
91903,Alpine,San Diego,P.O. Box,0,91903
91908,Bonita,San Diego,P.O. Box,0,91908
92013,Carlsbad,San Diego,P.O. Box,0,92013
92018,Carlsbad,San Diego,P.O. Box,0,92018
91909,Chula Vista,San Diego,P.O. Box,0,91909
91912,Chula Vista,San Diego,P.O. Box,0,91912
91921,Chula Vista,San Diego,P.O. Box,0,91921
92178,Coronado,San Diego,P.O. Box,0,92178
92022,El Cajon,San Diego,P.O. Box,0,92022
92023,Encinitas,San Diego,P.O. Box,0,92023
92030,Escondido,San Diego,P.O. Box,0,92030
92033,Escondido,San Diego,P.O. Box,0,92033
92046,Escondido,San Diego,P.O. Box,0,92046
92088,Fallbrook,San Diego,P.O. Box,0,92088
91933,Imperial Beach,San Diego,P.O. Box,0,91933
92038,La Jolla,San Diego,P.O. Box,0,92038
92039,La Jolla,San Diego,P.O. Box,0,92039
92092,La Jolla,San Diego,Unique,0,92092
92093,La Jolla,San Diego,Unique,0,92093
91943,La Mesa,San Diego,P.O. Box,0,91943
91944,La Mesa,San Diego,P.O. Box,0,91944
91946,Lemon Grove,San Diego,P.O. Box,0,91946
91951,National City,San Diego,P.O. Box,0,91951
92049,Oceanside,San Diego,P.O. Box,0,92049
92051,Oceanside,San Diego,P.O. Box,0,92051
92052,Oceanside,San Diego,P.O. Box,0,92052
92074,Poway,San Diego,P.O. Box,0,92074
92112,San Diego,San Diego,P.O. Box,0,92112
92132,San Diego,San Diego,Unique,0,92132
92136,San Diego,San Diego,Unique,0,92136
92137,San Diego,San Diego,P.O. Box,0,92137
92138,San Diego,San Diego,P.O. Box,0,92138
92142,San Diego,San Diego,P.O. Box,0,92142
92149,San Diego,San Diego,P.O. Box,0,92149
92150,San Diego,San Diego,P.O. Box,0,92150
92152,San Diego,San Diego,Unique,0,92152
92153,San Diego,San Diego,P.O. Box,0,92153
92158,San Diego,San Diego,Unique,0,92158
92159,San Diego,San Diego,P.O. Box,0,92159
92160,San Diego,San Diego,P.O. Box,0,92160
92161,San Diego,San Diego,Unique,0,92161
92163,San Diego,San Diego,P.O. Box,0,92163
92165,San Diego,San Diego,P.O. Box,0,92165
92166,San Diego,San Diego,P.O. Box,0,92166
92167,San Diego,San Diego,P.O. Box,0,92167
92168,San Diego,San Diego,P.O. Box,0,92168
92169,San Diego,San Diego,P.O. Box,0,92169
92170,San Diego,San Diego,P.O. Box,0,92170
92171,San Diego,San Diego,P.O. Box,0,92171
92172,San Diego,San Diego,P.O. Box,0,92172
92174,San Diego,San Diego,P.O. Box,0,92174
92175,San Diego,San Diego,P.O. Box,0,92175
92176,San Diego,San Diego,P.O. Box,0,92176
92177,San Diego,San Diego,P.O. Box,0,92177
92179,San Diego,San Diego,P.O. Box,0,92179
92182,San Diego,San Diego,Unique,0,92182
92186,San Diego,San Diego,P.O. Box,0,92186
92187,San Diego,San Diego,Unique,0,92187
92191,San Diego,San Diego,P.O. Box,0,92191
92192,San Diego,San Diego,P.O. Box,0,92192
92193,San Diego,San Diego,P.O. Box,0,92193
92195,San Diego,San Diego,P.O. Box,0,92195
92196,San Diego,San Diego,P.O. Box,0,92196
92197,San Diego,San Diego,Standard,0,92197
92198,San Diego,San Diego,P.O. Box,0,92198
92199,San Diego,San Diego,Standard,0,92199
92068,San Luis Rey,San Diego,P.O. Box,0,92068
92079,San Marcos,San Diego,P.O. Box,0,92079
92096,San Marcos,San Diego,Unique,0,92096
92143,San Ysidro,San Diego,P.O. Box,0,92143
92072,Santee,San Diego,P.O. Box,0,92072
91976,Spring Valley,San Diego,P.O. Box,0,91976
91979,Spring Valley,San Diego,P.O. Box,0,91979
91987,Tecate,San Diego,Unique,0,91987
92085,Vista,San Diego,P.O. Box,0,92085
94112,San Francisco,San Francisco,Standard,85373,94112
94110,San Francisco,San Francisco,Standard,73737,94110
94122,San Francisco,San Francisco,Standard,62516,94122
94109,San Francisco,San Francisco,Standard,56587,94109
94116,San Francisco,San Francisco,Standard,47708,94116
94121,San Francisco,San Francisco,Standard,43638,94121
94117,San Francisco,San Francisco,Standard,43610,94117
94134,San Francisco,San Francisco,Standard,43074,94134
94118,San Francisco,San Francisco,Standard,41417,94118
94115,San Francisco,San Francisco,Standard,35751,94115
94124,San Francisco,San Francisco,Standard,35492,94124
94114,San Francisco,San Francisco,Standard,34561,94114
94132,San Francisco,San Francisco,Standard,31155,94132
94102,San Francisco,San Francisco,Standard,30140,94102
94107,San Francisco,San Francisco,Standard,29920,94107
94131,San Francisco,San Francisco,Standard,29056,94131
94103,San Francisco,San Francisco,Standard,26990,94103
94133,San Francisco,San Francisco,Standard,26942,94133
94123,San Francisco,San Francisco,Standard,25461,94123
94127,San Francisco,San Francisco,Standard,21093,94127
94108,San Francisco,San Francisco,Standard,14856,94108
94105,San Francisco,San Francisco,Standard,7675,94105
94158,San Francisco,San Francisco,Standard,6547,94158
94129,San Francisco,San Francisco,Standard,4019,94129
94111,San Francisco,San Francisco,Standard,3356,94111
94130,San Francisco,San Francisco,Standard,3129,94130
94104,San Francisco,San Francisco,Standard,436,94104
94119,San Francisco,San Francisco,P.O. Box,0,94119
94120,San Francisco,San Francisco,P.O. Box,0,94120
94125,San Francisco,San Francisco,P.O. Box,0,94125
94126,San Francisco,San Francisco,P.O. Box,0,94126
94137,San Francisco,San Francisco,Unique,0,94137
94139,San Francisco,San Francisco,Unique,0,94139
94140,San Francisco,San Francisco,P.O. Box,0,94140
94141,San Francisco,San Francisco,P.O. Box,0,94141
94142,San Francisco,San Francisco,P.O. Box,0,94142
94143,San Francisco,San Francisco,Standard,0,94143
94144,San Francisco,San Francisco,Unique,0,94144
94145,San Francisco,San Francisco,Unique,0,94145
94146,San Francisco,San Francisco,P.O. Box,0,94146
94147,San Francisco,San Francisco,P.O. Box,0,94147
94151,San Francisco,San Francisco,Unique,0,94151
94159,San Francisco,San Francisco,P.O. Box,0,94159
94160,San Francisco,San Francisco,Unique,0,94160
94161,San Francisco,San Francisco,Unique,0,94161
94163,San Francisco,San Francisco,Unique,0,94163
94164,San Francisco,San Francisco,P.O. Box,0,94164
94172,San Francisco,San Francisco,P.O. Box,0,94172
94177,San Francisco,San Francisco,Unique,0,94177
94188,San Francisco,San Francisco,Standard,0,94188
95206,Stockton,San Joaquin,Standard,64836,95206
95376,Tracy,San Joaquin,Standard,52371,95376
95207,Stockton,San Joaquin,Standard,50653,95207
95240,Lodi,San Joaquin,Standard,48282,95240
95336,Manteca,San Joaquin,Standard,47166,95336
95209,Stockton,San Joaquin,Standard,43768,95209
95210,Stockton,San Joaquin,Standard,41724,95210
95205,Stockton,San Joaquin,Standard,36773,95205
95337,Manteca,San Joaquin,Standard,36700,95337
95377,Tracy,San Joaquin,Standard,32637,95377
95219,Stockton,San Joaquin,Standard,29238,95219
95204,Stockton,San Joaquin,Standard,28486,95204
95212,Stockton,San Joaquin,Standard,27512,95212
95242,Lodi,San Joaquin,Standard,26349,95242
95215,Stockton,San Joaquin,Standard,24250,95215
95330,Lathrop,San Joaquin,Standard,20969,95330
95366,Ripon,San Joaquin,Standard,17358,95366
95203,Stockton,San Joaquin,Standard,15779,95203
95391,Tracy,San Joaquin,Standard,15738,95391
95304,Tracy,San Joaquin,Standard,14592,95304
95320,Escalon,San Joaquin,Standard,13018,95320
95220,Acampo,San Joaquin,Standard,7288,95220
95202,Stockton,San Joaquin,Standard,6295,95202
95231,French Camp,San Joaquin,Standard,4863,95231
95236,Linden,San Joaquin,Standard,4447,95236
95258,Woodbridge,San Joaquin,Standard,3993,95258
95237,Lockeford,San Joaquin,Standard,3189,95237
95211,Stockton,San Joaquin,Unique,1636,95211
95686,Thornton,San Joaquin,P.O. Box,1021,95686
95227,Clements,San Joaquin,P.O. Box,806,95227
95230,Farmington,San Joaquin,Standard,564,95230
95385,Vernalis,San Joaquin,Standard,465,95385
95234,Holt,San Joaquin,P.O. Box,110,95234
95241,Lodi,San Joaquin,P.O. Box,0,95241
95201,Stockton,San Joaquin,P.O. Box,0,95201
95208,Stockton,San Joaquin,P.O. Box,0,95208
95213,Stockton,San Joaquin,P.O. Box,0,95213
95214,Stockton,San Joaquin,Unique,0,95214
95267,Stockton,San Joaquin,P.O. Box,0,95267
95269,Stockton,San Joaquin,P.O. Box,0,95269
95296,Stockton,San Joaquin,Unique,0,95296
95297,Stockton,San Joaquin,Unique,0,95297
95378,Tracy,San Joaquin,P.O. Box,0,95378
95253,Victor,San Joaquin,P.O. Box,0,95253
93446,Paso Robles,San Luis Obispo,Standard,44911,93446
93405,San Luis Obispo,San Luis Obispo,Standard,35534,93405
93422,Atascadero,San Luis Obispo,Standard,33221,93422
93420,Arroyo Grande,San Luis Obispo,Standard,29940,93420
93401,San Luis Obispo,San Luis Obispo,Standard,29108,93401
93444,Nipomo,San Luis Obispo,Standard,20049,93444
93402,Los Osos,San Luis Obispo,Standard,15730,93402
93433,Grover Beach,San Luis Obispo,Standard,13524,93433
93442,Morro Bay,San Luis Obispo,Standard,11084,93442
93465,Templeton,San Luis Obispo,Standard,8905,93465
93449,Pismo Beach,San Luis Obispo,Standard,8060,93449
93445,Oceano,San Luis Obispo,Standard,7714,93445
93428,Cambria,San Luis Obispo,Standard,6155,93428
93451,San Miguel,San Luis Obispo,Standard,4189,93451
93453,Santa Margarita,San Luis Obispo,Standard,3345,93453
93430,Cayucos,San Luis Obispo,Standard,3101,93430
93461,Shandon,San Luis Obispo,Standard,1545,93461
93432,Creston,San Luis Obispo,Standard,990,93432
93452,San Simeon,San Luis Obispo,Standard,728,93452
93424,Avila Beach,San Luis Obispo,P.O. Box,684,93424
93421,Arroyo Grande,San Luis Obispo,P.O. Box,0,93421
93423,Atascadero,San Luis Obispo,P.O. Box,0,93423
93483,Grover Beach,San Luis Obispo,P.O. Box,0,93483
93435,Harmony,San Luis Obispo,P.O. Box,0,93435
93412,Los Osos,San Luis Obispo,P.O. Box,0,93412
93443,Morro Bay,San Luis Obispo,P.O. Box,0,93443
93475,Oceano,San Luis Obispo,P.O. Box,0,93475
93447,Paso Robles,San Luis Obispo,P.O. Box,0,93447
93448,Pismo Beach,San Luis Obispo,P.O. Box,0,93448
93403,San Luis Obispo,San Luis Obispo,P.O. Box,0,93403
93406,San Luis Obispo,San Luis Obispo,P.O. Box,0,93406
93407,San Luis Obispo,San Luis Obispo,Standard,0,93407
93408,San Luis Obispo,San Luis Obispo,Unique,0,93408
93409,San Luis Obispo,San Luis Obispo,Unique,0,93409
93410,San Luis Obispo,San Luis Obispo,Standard,0,93410
94080,South San Francisco,San Mateo,Standard,67423,94080
94015,Daly City,San Mateo,Standard,64580,94015
94014,Daly City,San Mateo,Standard,49354,94014
94403,San Mateo,San Mateo,Standard,43393,94403
94066,San Bruno,San Mateo,Standard,43097,94066
94010,Burlingame,San Mateo,Standard,42889,94010
94025,Menlo Park,San Mateo,Standard,42016,94025
94061,Redwood City,San Mateo,Standard,39473,94061
94044,Pacifica,San Mateo,Standard,39141,94044
94404,San Mateo,San Mateo,Standard,36573,94404
94401,San Mateo,San Mateo,Standard,36145,94401
94063,Redwood City,San Mateo,Standard,33999,94063
94070,San Carlos,San Mateo,Standard,30745,94070
94062,Redwood City,San Mateo,Standard,27350,94062
94002,Belmont,San Mateo,Standard,27213,94002
94402,San Mateo,San Mateo,Standard,25163,94402
94030,Millbrae,San Mateo,Standard,22763,94030
94019,Half Moon Bay,San Mateo,Standard,20521,94019
94065,Redwood City,San Mateo,Standard,12794,94065
94027,Atherton,San Mateo,Standard,7371,94027
94028,Portola Valley,San Mateo,Standard,7051,94028
94005,Brisbane,San Mateo,Standard,4642,94005
94038,Moss Beach,San Mateo,Standard,3805,94038
94037,Montara,San Mateo,P.O. Box,2909,94037
94060,Pescadero,San Mateo,Standard,1544,94060
94020,La Honda,San Mateo,Standard,1492,94020
94074,San Gregorio,San Mateo,Standard,215,94074
94021,Loma Mar,San Mateo,Standard,212,94021
94128,San Francisco,San Mateo,Standard,126,94128
94011,Burlingame,San Mateo,P.O. Box,0,94011
94016,Daly City,San Mateo,P.O. Box,0,94016
94017,Daly City,San Mateo,P.O. Box,0,94017
94018,El Granada,San Mateo,P.O. Box,0,94018
94026,Menlo Park,San Mateo,P.O. Box,0,94026
94064,Redwood City,San Mateo,P.O. Box,0,94064
94497,San Mateo,San Mateo,Unique,0,94497
94083,South San Francisco,San Mateo,P.O. Box,0,94083
93117,Goleta,Santa Barbara,Standard,57913,93117
93458,Santa Maria,Santa Barbara,Standard,56702,93458
93436,Lompoc,Santa Barbara,Standard,56606,93436
93455,Santa Maria,Santa Barbara,Standard,44490,93455
93454,Santa Maria,Santa Barbara,Standard,40333,93454
93101,Santa Barbara,Santa Barbara,Standard,32101,93101
93105,Santa Barbara,Santa Barbara,Standard,26177,93105
93103,Santa Barbara,Santa Barbara,Standard,20698,93103
93111,Santa Barbara,Santa Barbara,Standard,18334,93111
93110,Santa Barbara,Santa Barbara,Standard,16838,93110
93013,Carpinteria,Santa Barbara,Standard,16735,93013
93109,Santa Barbara,Santa Barbara,Standard,12066,93109
93108,Santa Barbara,Santa Barbara,Standard,11178,93108
93463,Solvang,Santa Barbara,Standard,8011,93463
93434,Guadalupe,Santa Barbara,Standard,7313,93434
93427,Buellton,Santa Barbara,Standard,5757,93427
93460,Santa Ynez,Santa Barbara,Standard,4886,93460
93437,Lompoc,Santa Barbara,Standard,3450,93437
93440,Los Alamos,Santa Barbara,P.O. Box,1601,93440
93441,Los Olivos,Santa Barbara,P.O. Box,996,93441
93254,New Cuyama,Santa Barbara,Standard,626,93254
93067,Summerland,Santa Barbara,P.O. Box,579,93067
93429,Casmalia,Santa Barbara,P.O. Box,147,93429
93014,Carpinteria,Santa Barbara,P.O. Box,0,93014
93116,Goleta,Santa Barbara,P.O. Box,0,93116
93118,Goleta,Santa Barbara,P.O. Box,0,93118
93199,Goleta,Santa Barbara,Unique,0,93199
93438,Lompoc,Santa Barbara,P.O. Box,0,93438
93102,Santa Barbara,Santa Barbara,P.O. Box,0,93102
93106,Santa Barbara,Santa Barbara,Unique,0,93106
93107,Santa Barbara,Santa Barbara,P.O. Box,0,93107
93120,Santa Barbara,Santa Barbara,P.O. Box,0,93120
93121,Santa Barbara,Santa Barbara,P.O. Box,0,93121
93130,Santa Barbara,Santa Barbara,P.O. Box,0,93130
93140,Santa Barbara,Santa Barbara,P.O. Box,0,93140
93150,Santa Barbara,Santa Barbara,P.O. Box,0,93150
93160,Santa Barbara,Santa Barbara,P.O. Box,0,93160
93190,Santa Barbara,Santa Barbara,P.O. Box,0,93190
93456,Santa Maria,Santa Barbara,P.O. Box,0,93456
93457,Santa Maria,Santa Barbara,P.O. Box,0,93457
93464,Solvang,Santa Barbara,P.O. Box,0,93464
95035,Milpitas,Santa Clara,Standard,75614,95035
95123,San Jose,Santa Clara,Standard,66858,95123
95127,San Jose,Santa Clara,Standard,66686,95127
95111,San Jose,Santa Clara,Standard,64891,95111
95020,Gilroy,Santa Clara,Standard,63251,95020
95014,Cupertino,Santa Clara,Standard,62682,95014
95112,San Jose,Santa Clara,Standard,62039,95112
95122,San Jose,Santa Clara,Standard,58057,95122
94087,Sunnyvale,Santa Clara,Standard,57178,94087
95051,Santa Clara,Santa Clara,Standard,57087,95051
95116,San Jose,Santa Clara,Standard,56243,95116
95125,San Jose,Santa Clara,Standard,54802,95125
95037,Morgan Hill,Santa Clara,Standard,50210,95037
95124,San Jose,Santa Clara,Standard,50055,95124
95148,San Jose,Santa Clara,Standard,49780,95148
94086,Sunnyvale,Santa Clara,Standard,49235,94086
94303,Palo Alto,Santa Clara,Standard,47850,94303
95008,Campbell,Santa Clara,Standard,46251,95008
95136,San Jose,Santa Clara,Standard,45754,95136
95132,San Jose,Santa Clara,Standard,40854,95132
95129,San Jose,Santa Clara,Standard,40231,95129
95121,San Jose,Santa Clara,Standard,38909,95121
95050,Santa Clara,Santa Clara,Standard,38479,95050
95120,San Jose,Santa Clara,Standard,37937,95120
95128,San Jose,Santa Clara,Standard,37301,95128
95126,San Jose,Santa Clara,Standard,35758,95126
94040,Mountain View,Santa Clara,Standard,35470,94040
95118,San Jose,Santa Clara,Standard,31799,95118
95070,Saratoga,Santa Clara,Standard,31420,95070
94043,Mountain View,Santa Clara,Standard,30667,94043
95131,San Jose,Santa Clara,Standard,30540,95131
95117,San Jose,Santa Clara,Standard,29338,95117
95133,San Jose,Santa Clara,Standard,28905,95133
94306,Palo Alto,Santa Clara,Standard,27902,94306
95032,Los Gatos,Santa Clara,Standard,26437,95032
95054,Santa Clara,Santa Clara,Standard,24835,95054
95134,San Jose,Santa Clara,Standard,23984,95134
94024,Los Altos,Santa Clara,Standard,23690,94024
94085,Sunnyvale,Santa Clara,Standard,23395,94085
95135,San Jose,Santa Clara,Standard,22415,95135
94089,Sunnyvale,Santa Clara,Standard,22135,94089
95138,San Jose,Santa Clara,Standard,20146,95138
94022,Los Altos,Santa Clara,Standard,19568,94022
95110,San Jose,Santa Clara,Standard,19451,95110
94301,Palo Alto,Santa Clara,Standard,17137,94301
94305,Stanford,Santa Clara,Standard,15343,94305
94041,Mountain View,Santa Clara,Standard,14471,94041
95130,San Jose,Santa Clara,Standard,14293,95130
95030,Los Gatos,Santa Clara,Standard,13075,95030
95119,San Jose,Santa Clara,Standard,10754,95119
95139,San Jose,Santa Clara,Standard,7108,95139
95046,San Martin,Santa Clara,Standard,6282,95046
94304,Palo Alto,Santa Clara,Standard,3829,94304
95053,Santa Clara,Santa Clara,Unique,3532,95053
95002,Alviso,Santa Clara,P.O. Box,2032,95002
95113,San Jose,Santa Clara,Standard,1759,95113
95013,Coyote,Santa Clara,P.O. Box,79,95013
95140,Mount Hamilton,Santa Clara,Standard,70,95140
95009,Campbell,Santa Clara,P.O. Box,0,95009
95011,Campbell,Santa Clara,P.O. Box,0,95011
95015,Cupertino,Santa Clara,P.O. Box,0,95015
95021,Gilroy,Santa Clara,P.O. Box,0,95021
95026,Holy City,Santa Clara,P.O. Box,0,95026
94023,Los Altos,Santa Clara,P.O. Box,0,94023
95031,Los Gatos,Santa Clara,P.O. Box,0,95031
95036,Milpitas,Santa Clara,P.O. Box,0,95036
95038,Morgan Hill,Santa Clara,P.O. Box,0,95038
94035,Mountain View,Santa Clara,P.O. Box,0,94035
94039,Mountain View,Santa Clara,P.O. Box,0,94039
94042,Mountain View,Santa Clara,P.O. Box,0,94042
95042,New Almaden,Santa Clara,P.O. Box,0,95042
94302,Palo Alto,Santa Clara,P.O. Box,0,94302
94309,Palo Alto,Santa Clara,P.O. Box,0,94309
95044,Redwood Estates,Santa Clara,P.O. Box,0,95044
95101,San Jose,Santa Clara,Standard,0,95101
