Italian Minor,Minor,https://www.pdx.edu/academics/programs/undergraduate/italian,Liberal Arts,pdx161,pdx.emsicc.com/program-code/pdx161,"<!-- Italian Minor -->
  <div id=""program-widget-f92529-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-f92529',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx161',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Italian%20Minor%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Japanese,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/japanese,Liberal Arts,pdx162,pdx.emsicc.com/program-code/pdx162,"<!-- Japanese -->
  <div id=""program-widget-c98583-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-c98583',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx162',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Japanese%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Japanese,Graduate Program,https://www.pdx.edu/academics/programs/graduate/japanese,Liberal Arts,pdx163,pdx.emsicc.com/program-code/pdx163,"<!-- Japanese -->
  <div id=""program-widget-eea082-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-eea082',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx163',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Japanese%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Joint JD/MBA,Graduate Program,https://www.pdx.edu/academics/programs/graduate/joint-jdmba,Business and Marketing,pdx164,pdx.emsicc.com/program-code/pdx164,"<!-- Joint JD/MBA -->
  <div id=""program-widget-af5e3e-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-af5e3e',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx164',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Joint%20JD%2FMBA%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Judaic Studies,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/judaic-studies,"Law, Government and Public Service",pdx165,pdx.emsicc.com/program-code/pdx165,"<!-- Judaic Studies -->
  <div id=""program-widget-d22aa1-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-d22aa1',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx165',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Judaic%20Studies%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Lake and Reservoir Management,Certificate,https://www.pdx.edu/academics/programs/undergraduate/lake-and-reservoir-management-certificate-program,"Agriculture, Food and Natural Resources",pdx166,pdx.emsicc.com/program-code/pdx166,"<!-- Lake and Reservoir Management -->
  <div id=""program-widget-a99c79-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-a99c79',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx166',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Lake%20and%20Reservoir%20Management%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Latin American Studies,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/latin-american-studies,Liberal Arts,pdx167,pdx.emsicc.com/program-code/pdx167,"<!-- Latin American Studies -->
  <div id=""program-widget-5b4cd2-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-5b4cd2',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx167',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Latin%20American%20Studies%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Law and Legal Studies Minor,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/law-legal-studies,"Law, Government and Public Service",pdx168,pdx.emsicc.com/program-code/pdx168,"<!-- Law and Legal Studies Minor -->
  <div id=""program-widget-bcb5d2-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-bcb5d2',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx168',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Law%20and%20Legal%20Studies%20Minor%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Leadership for Sustainability Education,Graduate Program,https://www.pdx.edu/academics/programs/graduate/leadership-sustainability-education,Liberal Arts,pdx169,pdx.emsicc.com/program-code/pdx169,"<!-- Leadership for Sustainability Education -->
  <div id=""program-widget-b2c7ad-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-b2c7ad',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx169',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Leadership%20for%20Sustainability%20Education%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Liberal Studies,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/liberal-studies,Liberal Arts,pdx170,pdx.emsicc.com/program-code/pdx170,"<!-- Liberal Studies -->
  <div id=""program-widget-9ead69-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-9ead69',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx170',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Liberal%20Studies%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Management & Leadership Programs,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/management-and-leadership,Education,pdx171,pdx.emsicc.com/program-code/pdx171,"<!-- Management & Leadership Programs -->
  <div id=""program-widget-20ef5f-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-20ef5f',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx171',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Management%20%26%20Leadership%20Programs%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Marketing Bachelor’s Degree,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/marketing,Business and Marketing,pdx172,pdx.emsicc.com/program-code/pdx172,"<!-- Marketing Bachelor’s Degree -->
  <div id=""program-widget-37bcd4-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-37bcd4',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx172',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Marketing%20Bachelor%E2%80%99s%20Degree%20%7C%20Portland%20State%20University%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Materials Science and Engineering,Graduate Program,https://www.pdx.edu/academics/programs/graduate/materials-science-and-engineering,STEM,pdx173,pdx.emsicc.com/program-code/pdx173,"<!-- Materials Science and Engineering -->
  <div id=""program-widget-94d2ff-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-94d2ff',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx173',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Materials%20Science%20and%20Engineering%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Mathematical Sciences,Graduate Program,https://www.pdx.edu/academics/programs/graduate/mathematical-sciences,STEM,pdx174,pdx.emsicc.com/program-code/pdx174,"<!-- Mathematical Sciences -->
  <div id=""program-widget-6ff963-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-6ff963',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx174',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Mathematical%20Sciences%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Mathematics,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/mathematics,STEM,pdx175,pdx.emsicc.com/program-code/pdx175,"<!-- Mathematics -->
  <div id=""program-widget-6f022d-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-6f022d',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx175',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Mathematics%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Mathematics,Graduate Program,https://www.pdx.edu/academics/programs/graduate/mathematics,STEM,pdx176,pdx.emsicc.com/program-code/pdx176,"<!-- Mathematics -->
  <div id=""program-widget-f9eb40-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-f9eb40',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx176',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Mathematics%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Mathematics Education,Graduate Program,https://www.pdx.edu/academics/programs/graduate/mathematics-education,Education,pdx177,pdx.emsicc.com/program-code/pdx177,"<!-- Mathematics Education -->
  <div id=""program-widget-ea2e66-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-ea2e66',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx177',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Mathematics%20Education%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Mathematics for Middle School Teachers,Graduate Program,https://www.pdx.edu/academics/programs/graduate/mathematics-middle-school-teachers,STEM,pdx178,pdx.emsicc.com/program-code/pdx178,"<!-- Mathematics for Middle School Teachers -->
  <div id=""program-widget-c13877-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-c13877',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx178',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Mathematics%20for%20Middle%20School%20Teachers%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Mathematics for Middle School Teachers Minor,Minor,https://www.pdx.edu/academics/programs/undergraduate/mathematics-middle-school-teachers-minor,Education,pdx179,pdx.emsicc.com/program-code/pdx179,"<!-- Mathematics for Middle School Teachers Minor -->
  <div id=""program-widget-9d1e73-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-9d1e73',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx179',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Mathematics%20for%20Middle%20School%20Teachers%20Minor%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Mathematics for Teachers,Graduate Program,https://www.pdx.edu/academics/programs/graduate/mathematics-teachers,Education,pdx180,pdx.emsicc.com/program-code/pdx180,"<!-- Mathematics for Teachers -->
  <div id=""program-widget-40ce68-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-40ce68',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx180',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Mathematics%20for%20Teachers%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Mechanical Engineering,Graduate Program,https://www.pdx.edu/academics/programs/graduate/mechanical-engineering,STEM,pdx182,pdx.emsicc.com/program-code/pdx182,"<!-- Mechanical Engineering -->
  <div id=""program-widget-284819-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-284819',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx181',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Mechanical%20Engineering%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Mechanical Engineering,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/mechanical-engineering,STEM,pdx181,pdx.emsicc.com/program-code/pdx181,"<!-- Mechanical Engineering -->
  <div id=""program-widget-e46316-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-e46316',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx182',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Mechanical%20Engineering%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Medieval and Early Modern Studies Minor,Minor,https://www.pdx.edu/academics/programs/undergraduate/medieval-studies,Liberal Arts,pdx183,pdx.emsicc.com/program-code/pdx183,"<!-- Medieval and Early Modern Studies Minor -->
  <div id=""program-widget-9bc84a-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-9bc84a',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx183',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Medieval%20and%20Early%20Modern%20Studies%20Minor%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Middle East Studies,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/middle-east-studies,Liberal Arts,pdx184,pdx.emsicc.com/program-code/pdx184,"<!-- Middle East Studies -->
  <div id=""program-widget-7df97f-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-7df97f',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx184',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Middle%20East%20Studies%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Modern Hebrew Minor,Minor,https://www.pdx.edu/academics/programs/undergraduate/modern-hebrew,Liberal Arts,pdx185,pdx.emsicc.com/program-code/pdx185,"<!-- Modern Hebrew Minor -->
  <div id=""program-widget-08baa6-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-08baa6',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx185',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Modern%20Hebrew%20Minor%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Music,Graduate Program,https://www.pdx.edu/academics/programs/graduate/music,Liberal Arts,pdx186,pdx.emsicc.com/program-code/pdx186,"<!-- Music -->
  <div id=""program-widget-ef90fd-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-ef90fd',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx186',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Music%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Music History Minor,Minor,https://www.pdx.edu/academics/programs/undergraduate/music-history-minor,Liberal Arts,pdx187,pdx.emsicc.com/program-code/pdx187,"<!-- Music History Minor -->
  <div id=""program-widget-8df52c-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-8df52c',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx187',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Music%20History%20Minor%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Music Minor,Minor,https://www.pdx.edu/academics/programs/undergraduate/music-minor,Liberal Arts,pdx188,pdx.emsicc.com/program-code/pdx188,"<!-- Music Minor -->
  <div id=""program-widget-ca1c2b-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-ca1c2b',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx188',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Music%20Minor%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
Music: Composition,Undergraduate Degree,https://www.pdx.edu/academics/programs/undergraduate/music-composition,Liberal Arts,pdx189,pdx.emsicc.com/program-code/pdx189,"<!-- Music: Composition -->
  <div id=""program-widget-9c3f9b-wrapper"" style=""height:100%"" >
  <script type=""text/javascript"" src=""https://widget.emsicc.com/scripts.js""></script>
  <script> generateWidget({clientId:'pdx',hasAllLocations:'true',hasCareerList:'false',hasEmployment:'true',hasImages:'true',hasJobOpenings:'true',hasNationalData:'true',hasOutlook:'true',hasSkills:'true',hasVisitButton:'false',hasWages:'true',id:'program-widget-9c3f9b',isHourlyWage:'false',labelSet:'default',locationName:'Portland',orderCareersBy:'None',primaryColor:'%236A7F11',programs:'pdx189',
  title:'pdx widget',visitButtonColor:'%236A7F11',headingText:'At%20Portland%20State%20University%2C%20our%20students%20who%20study%20%23Music%3A%20Composition%23%20can%20go%20into%20these%20careers%3A'})
  </script>
  </div>"
