Criteria ID,Name ,CName,Parent ID,Country Code,Target Type ,Status,Zip Code,District,Name,Region,Brand,System,City,State,Population,New Res.
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92423,148,Riverside - Western,30,Western,Power7,San Bernardino,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92424,148,Riverside - Western,30,Western,Power7,San Bernardino,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92427,148,Riverside - Western,30,Western,Power7,San Bernardino,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92502,148,Riverside - Western,30,Western,Power7,Riverside,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92513,148,Riverside - Western,30,Western,Power7,Riverside,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92514,148,Riverside - Western,30,Western,Power7,Riverside,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92515,148,Riverside - Western,30,Western,Power7,Riverside,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92516,148,Riverside - Western,30,Western,Power7,Riverside,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92517,148,Riverside - Western,30,Western,Power7,Riverside,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92519,148,Riverside - Western,30,Western,Power7,Riverside,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92521,148,Riverside - Western,30,Western,Power7,Riverside,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92531,148,Riverside - Western,30,Western,Power7,Lake Elsinore,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92546,148,Riverside - Western,30,Western,Power7,Hemet,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92552,148,Riverside - Western,30,Western,Power7,Moreno Valley,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92554,148,Riverside - Western,30,Western,Power7,Moreno Valley,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92556,148,Riverside - Western,30,Western,Power7,Moreno Valley,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92564,148,Riverside - Western,30,Western,Power7,Murrieta,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92572,148,Riverside - Western,30,Western,Power7,Perris,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92581,148,Riverside - Western,30,Western,Power7,San Jacinto,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92589,148,Riverside - Western,30,Western,Power7,Temecula,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92593,148,Riverside - Western,30,Western,Power7,Temecula,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92599,148,Riverside - Western,30,Western,Power7,Perris,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92605,151,Orange County - Western,30,Western,Power7,Huntington Beach,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92607,151,Orange County - Western,30,Western,Power7,Laguna Niguel,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92609,151,Orange County - Western,30,Western,Power7,El Toro,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92615,151,Orange County - Western,30,Western,Power7,Huntington Beach,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92616,151,Orange County - Western,30,Western,Power7,Irvine,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92623,151,Orange County - Western,30,Western,Power7,Irvine,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92628,151,Orange County - Western,30,Western,Power7,Costa Mesa,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92650,151,Orange County - Western,30,Western,Power7,East Irvine,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92652,151,Orange County - Western,30,Western,Power7,Laguna Beach,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92654,151,Orange County - Western,30,Western,Power7,Laguna Hills,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92658,151,Orange County - Western,30,Western,Power7,Newport Beach,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92659,151,Orange County - Western,30,Western,Power7,Newport Beach,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92674,151,Orange County - Western,30,Western,Power7,San Clemente,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92678,151,Orange County - Western,30,Western,Power7,Trabuco Canyon,CA,532,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92684,151,Orange County - Western,30,Western,Power7,Westminster,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92685,151,Orange County - Western,30,Western,Power7,Westminster,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92690,151,Orange County - Western,30,Western,Power7,Mission Viejo,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92693,151,Orange County - Western,30,Western,Power7,San Juan Capistrano,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92698,151,Orange County - Western,30,Western,Power7,Aliso Viejo,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92702,151,Orange County - Western,30,Western,Power7,Santa Ana,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92709,151,Orange County - Western,30,Western,Power7,Irvine,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92710,151,Orange County - Western,30,Western,Power7,Irvine,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92711,151,Orange County - Western,30,Western,Power7,Santa Ana,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92712,151,Orange County - Western,30,Western,Power7,Santa Ana,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92725,151,Orange County - Western,30,Western,Power7,Santa Ana,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92728,151,Orange County - Western,30,Western,Power7,Fountain Valley,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92735,151,Orange County - Western,30,Western,Power7,Santa Ana,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92781,151,Orange County - Western,30,Western,Power7,Tustin,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92803,151,Orange County - Western,30,Western,Power7,Anaheim,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92809,151,Orange County - Western,30,Western,Power7,Anaheim,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92811,151,Orange County - Western,30,Western,Power7,Atwood,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92812,151,Orange County - Western,30,Western,Power7,Anaheim,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92814,151,Orange County - Western,30,Western,Power7,Anaheim,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92815,151,Orange County - Western,30,Western,Power7,Anaheim,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92816,151,Orange County - Western,30,Western,Power7,Anaheim,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92817,151,Orange County - Western,30,Western,Power7,Anaheim,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92825,151,Orange County - Western,30,Western,Power7,Anaheim,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92834,151,Orange County - Western,30,Western,Power7,Fullerton,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92836,151,Orange County - Western,30,Western,Power7,Fullerton,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92837,151,Orange County - Western,30,Western,Power7,Fullerton,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92838,151,Orange County - Western,30,Western,Power7,Fullerton,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92842,151,Orange County - Western,30,Western,Power7,Garden Grove,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92846,151,Orange County - Western,30,Western,Power7,Garden Grove,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92850,151,Orange County - Western,30,Western,Power7,Anaheim,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92856,151,Orange County - Western,30,Western,Power7,Orange,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92857,151,Orange County - Western,30,Western,Power7,Orange,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92859,151,Orange County - Western,30,Western,Power7,Orange,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92862,151,Orange County - Western,30,Western,Power7,Orange,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92864,151,Orange County - Western,30,Western,Power7,Orange,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92877,160,Chino - Western,28,Western,Power7,Corona,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),92878,160,Chino - Western,28,Western,Power7,Corona,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93002,158,Oxnard - Western,28,Western,Power7,Ventura,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93005,158,Oxnard - Western,28,Western,Power7,Ventura,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93006,158,Oxnard - Western,28,Western,Power7,Ventura,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93007,158,Oxnard - Western,28,Western,Power7,Ventura,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93011,158,Oxnard - Western,28,Western,Power7,Camarillo,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93014,158,Oxnard - Western,28,Western,Power7,Carpinteria,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93016,158,Oxnard - Western,28,Western,Power7,Fillmore,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93020,158,Oxnard - Western,28,Western,Power7,Moorpark,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93024,158,Oxnard - Western,28,Western,Power7,Ojai,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93031,158,Oxnard - Western,28,Western,Power7,Oxnard,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93032,158,Oxnard - Western,28,Western,Power7,Oxnard,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93034,158,Oxnard - Western,28,Western,Power7,Oxnard,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93044,158,Oxnard - Western,28,Western,Power7,Port Hueneme,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93061,158,Oxnard - Western,28,Western,Power7,Santa Paula,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93062,158,Oxnard - Western,28,Western,Power7,Simi Valley,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93093,158,Oxnard - Western,28,Western,Power7,Simi Valley,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93094,158,Oxnard - Western,28,Western,Power7,Simi Valley,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93099,158,Oxnard - Western,28,Western,Power7,Simi Valley,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93106,158,Oxnard - Western,28,Western,Power7,Santa Barbara,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93107,158,Oxnard - Western,28,Western,Power7,Santa Barbara,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93116,164,Santa Maria - Western,28,Western,Power7,Goleta,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93118,164,Santa Maria - Western,28,Western,Power7,Goleta,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93120,158,Oxnard - Western,28,Western,Power7,Santa Barbara,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93121,158,Oxnard - Western,28,Western,Power7,Santa Barbara,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93130,158,Oxnard - Western,28,Western,Power7,Santa Barbara,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93140,158,Oxnard - Western,28,Western,Power7,Santa Barbara,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93150,158,Oxnard - Western,28,Western,Power7,Santa Barbara,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93160,164,Santa Maria - Western,28,Western,Power7,Santa Barbara,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93190,158,Oxnard - Western,28,Western,Power7,Santa Barbara,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93216,152,Bakersfield - Western,28,Western,Power7,Delano,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93227,154,Fresno - Western,29,Western,Power7,Goshen,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93232,154,Fresno - Western,29,Western,Power7,Hanford,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93237,154,Fresno - Western,29,Western,Power7,Kaweah,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93258,152,Bakersfield - Western,28,Western,Power7,Porterville,CA,2650,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93275,154,Fresno - Western,29,Western,Power7,Tulare,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93278,154,Fresno - Western,29,Western,Power7,Visalia,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93279,154,Fresno - Western,29,Western,Power7,Visalia,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93282,154,Fresno - Western,29,Western,Power7,Waukena,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93290,154,Fresno - Western,29,Western,Power7,Visalia,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93302,152,Bakersfield - Western,28,Western,Power7,Bakersfield,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93303,152,Bakersfield - Western,28,Western,Power7,Bakersfield,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93380,152,Bakersfield - Western,28,Western,Power7,Bakersfield,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93381,152,Bakersfield - Western,28,Western,Power7,Bakersfield,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93382,152,Bakersfield - Western,28,Western,Power7,Bakersfield,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93383,152,Bakersfield - Western,28,Western,Power7,Bakersfield,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93384,152,Bakersfield - Western,28,Western,Power7,Bakersfield,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93385,152,Bakersfield - Western,28,Western,Power7,Bakersfield,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93386,152,Bakersfield - Western,28,Western,Power7,Bakersfield,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93387,152,Bakersfield - Western,28,Western,Power7,Bakersfield,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93388,152,Bakersfield - Western,28,Western,Power7,Bakersfield,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93389,152,Bakersfield - Western,28,Western,Power7,Bakersfield,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93390,152,Bakersfield - Western,28,Western,Power7,Bakersfield,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93403,164,Santa Maria - Western,28,Western,Power7,San Luis Obispo,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93406,164,Santa Maria - Western,28,Western,Power7,San Luis Obispo,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93407,164,Santa Maria - Western,28,Western,Power7,San Luis Obispo,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93409,164,Santa Maria - Western,28,Western,Power7,San Luis Obispo,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93412,164,Santa Maria - Western,28,Western,Power7,Los Osos,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93421,164,Santa Maria - Western,28,Western,Power7,Arroyo Grande,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93423,164,Santa Maria - Western,28,Western,Power7,Atascadero,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93438,164,Santa Maria - Western,28,Western,Power7,Lompoc,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93443,164,Santa Maria - Western,28,Western,Power7,Morro Bay,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93447,164,Santa Maria - Western,28,Western,Power7,Paso Robles,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93448,164,Santa Maria - Western,28,Western,Power7,Pismo Beach,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93456,164,Santa Maria - Western,28,Western,Power7,Santa Maria,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93457,164,Santa Maria - Western,28,Western,Power7,Santa Maria,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93464,164,Santa Maria - Western,28,Western,Power7,Solvang,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93475,164,Santa Maria - Western,28,Western,Power7,Oceano,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93483,164,Santa Maria - Western,28,Western,Power7,Grover Beach,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93502,162,Palmdale - Western,28,Western,Power7,Mojave,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93504,162,Palmdale - Western,28,Western,Power7,California City,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93515,162,Palmdale - Western,28,Western,Power7,Bishop,CA,1062,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93539,162,Palmdale - Western,28,Western,Power7,Lancaster,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93542,162,Palmdale - Western,28,Western,Power7,Little Lake,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93556,162,Palmdale - Western,28,Western,Power7,Ridgecrest,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93581,152,Bakersfield - Western,28,Western,Power7,Tehachapi,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93584,162,Palmdale - Western,28,Western,Power7,Lancaster,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93586,162,Palmdale - Western,28,Western,Power7,Lancaster,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93590,162,Palmdale - Western,28,Western,Power7,Palmdale,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93596,162,Palmdale - Western,28,Western,Power7,Boron,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93607,154,Fresno - Western,29,Western,Power7,Burrel,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93613,154,Fresno - Western,29,Western,Power7,Clovis,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93639,154,Fresno - Western,29,Western,Power7,Madera,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93661,154,Fresno - Western,29,Western,Power7,Santa Rita Park,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93665,154,Fresno - Western,29,Western,Power7,South Dos Palos,CA,943,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93707,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93708,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93709,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93712,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93714,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93715,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93716,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93717,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93718,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93729,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93740,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93741,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93744,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93745,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93747,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93755,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93771,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93772,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93773,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93774,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93775,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93776,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93777,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93778,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93779,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93780,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93784,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93790,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93791,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93792,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93793,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93794,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93844,154,Fresno - Western,29,Western,Power7,Fresno,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93902,159,Salinas - Western,29,Western,Power7,Salinas,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93912,159,Salinas - Western,29,Western,Power7,Salinas,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93915,159,Salinas - Western,29,Western,Power7,Salinas,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93921,159,Salinas - Western,29,Western,Power7,Carmel By The Sea,CA,3407,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93922,159,Salinas - Western,29,Western,Power7,Carmel,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93942,159,Salinas - Western,29,Western,Power7,Monterey,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),93962,159,Salinas - Western,29,Western,Power7,Spreckels,CA,745,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),94011,150,Burlingame - Western,29,Western,,Burlingame,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),94013,150,Burlingame - Western,29,Western,,Daly City,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),94016,150,Burlingame - Western,29,Western,,Daly City,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),94017,150,Burlingame - Western,29,Western,,Daly City,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),94023,156,San Jose - Western,29,Western,Power7,Los Altos,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),94026,150,Burlingame - Western,29,Western,,Menlo Park,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),94035,156,San Jose - Western,29,Western,Power7,Mountain View,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),94039,156,San Jose - Western,29,Western,Power7,Mountain View,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),94042,156,San Jose - Western,29,Western,Power7,Mountain View,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),94064,150,Burlingame - Western,29,Western,,Redwood City,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),94083,150,Burlingame - Western,29,Western,,South San Francisco,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),94088,156,San Jose - Western,29,Western,Power7,Sunnyvale,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),94101,150,Burlingame - Western,29,Western,,San Francisco,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),94106,150,Burlingame - Western,29,Western,,San Francisco,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),94119,150,Burlingame - Western,29,Western,,San Francisco,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),94120,150,Burlingame - Western,29,Western,,San Francisco,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),94125,150,Burlingame - Western,29,Western,,San Francisco,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),94126,150,Burlingame - Western,29,Western,,San Francisco,CA,0,yes
(not set),(not set),(not set),(not set),(not set),(not set),(not set),94135,150,Burlingame - Western,29,Western,,San Francisco,CA,0,yes
