psychology:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=7a5f1339-3473-49af-9f48-373e0b0d69f7','7a5f1339-3473-49af-9f48-373e0b0d69f7',FALSE,7a5f1339-3473-49af-9f48-373e0b0d69f7
applied_statistics:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=bc40e0ff-9d2f-47b1-97de-84949e3abae0','bc40e0ff-9d2f-47b1-97de-84949e3abae0',TRUE,bc40e0ff-9d2f-47b1-97de-84949e3abae0
biology:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=d6e2bd98-0ff1-4268-bab5-b16eb105f415','d6e2bd98-0ff1-4268-bab5-b16eb105f415',FALSE,
biology:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=b111312f-1897-42a9-aeab-16d181e09b44','b111312f-1897-42a9-aeab-16d181e09b44',FALSE,
biology:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=68255286-2797-4c1d-9390-71ba2f33bd43','68255286-2797-4c1d-9390-71ba2f33bd43',FALSE,Default
biology:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=880585d3-fc4a-4ef6-b5ce-cb0f82f95c1b','880585d3-fc4a-4ef6-b5ce-cb0f82f95c1b',FALSE,
biology:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=ea3fd5a7-519e-47ce-9bda-a3ff8d0af931','ea3fd5a7-519e-47ce-9bda-a3ff8d0af931',FALSE,
chemistry:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=81acd014-7172-4bb6-8af3-346d14499af4','81acd014-7172-4bb6-8af3-346d14499af4',FALSE,Default
chemistry:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=1c54ba9a-d19b-48c1-ad1a-0d924653358d','1c54ba9a-d19b-48c1-ad1a-0d924653358d',FALSE,
chemistry:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=5a1e4cd0-0d21-4bc8-a59a-30e66f56e690','5a1e4cd0-0d21-4bc8-a59a-30e66f56e690',FALSE,
communication:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=2987446b-27a1-4f81-840e-4687f19d7581','2987446b-27a1-4f81-840e-4687f19d7581',FALSE,Default
communication:,'https://apply.pdx.edu/register/grad?sys:field:gr_acad_int=aef13d60-4637-4abd-a44e-a7a3a6901eae','aef13d60-4637-4abd-a44e-a7a3a6901eae',FALSE,
